   Coefficients of polinom: T=K1+K2*(1000.0/R)+...+K7*[(1000.0/R)]**6+... 
__________________________________________________________________________

K1 = 25.230552436260040800
K2 = -268.022426915355027000
K3 = 1234.061863010749220000
K4 = -2752.276935718953610000
K5 = 3276.337588772177700000
K6 = -1820.069864185526970000
K7 = 447.668895243667066000
__________________________

Thermometer N = 6533c
 
  2725.00   5.445    2445.00   6.686    2165.00   8.706    1885.00  12.436
  2720.00   5.463    2440.00   6.713    2160.00   8.754    1880.00  12.530
  2715.00   5.481    2435.00   6.741    2155.00   8.802    1875.00  12.625
  2710.00   5.499    2430.00   6.769    2150.00   8.850    1870.00  12.722
  2705.00   5.517    2425.00   6.798    2145.00   8.899    1865.00  12.820
  2700.00   5.535    2420.00   6.827    2140.00   8.948    1860.00  12.919
  2695.00   5.554    2415.00   6.855    2135.00   8.998    1855.00  13.020
  2690.00   5.573    2410.00   6.885    2130.00   9.049    1850.00  13.122
  2685.00   5.591    2405.00   6.914    2125.00   9.100    1845.00  13.226
  2680.00   5.610    2400.00   6.944    2120.00   9.151    1840.00  13.331
  2675.00   5.629    2395.00   6.974    2115.00   9.204    1835.00  13.437
  2670.00   5.648    2390.00   7.004    2110.00   9.257    1830.00  13.546
  2665.00   5.667    2385.00   7.034    2105.00   9.310    1825.00  13.655
  2660.00   5.687    2380.00   7.065    2100.00   9.364    1820.00  13.767
  2655.00   5.707    2375.00   7.096    2095.00   9.419    1815.00  13.880
  2650.00   5.726    2370.00   7.127    2090.00   9.474    1810.00  13.995
  2645.00   5.746    2365.00   7.159    2085.00   9.530    1805.00  14.111
  2640.00   5.766    2360.00   7.191    2080.00   9.586    1800.00  14.229
  2635.00   5.786    2355.00   7.223    2075.00   9.644    1795.00  14.349
  2630.00   5.807    2350.00   7.256    2070.00   9.702    1790.00  14.471
  2625.00   5.827    2345.00   7.288    2065.00   9.760    1785.00  14.595

  1780.00  14.720    1500.00  26.331    1220.00  60.241    940.00  188.403
  1775.00  14.847    1495.00  26.660    1215.00  61.297    935.00  192.974
  1770.00  14.977    1490.00  26.996    1210.00  62.378    930.00  197.687
  1765.00  15.108    1485.00  27.338    1205.00  63.483    925.00  202.547
  1760.00  15.241    1480.00  27.687    1200.00  64.615    920.00  207.560
  1755.00  15.377    1475.00  28.042    1195.00  65.773    915.00  212.732
  1750.00  15.514    1470.00  28.404    1190.00  66.959    910.00  218.069
  1745.00  15.654    1465.00  28.774    1185.00  68.173    905.00  223.579
  1740.00  15.796    1460.00  29.150    1180.00  69.416    900.00  229.266
  1735.00  15.940    1455.00  29.534    1175.00  70.689    895.00  235.140
  1730.00  16.086    1450.00  29.925    1170.00  71.992    890.00  241.208
  1725.00  16.235    1445.00  30.324    1165.00  73.327    885.00  247.477
  1720.00  16.386    1440.00  30.731    1160.00  74.694    880.00  253.955
  1715.00  16.540    1435.00  31.146    1155.00  76.094    875.00  260.653
  1710.00  16.696    1430.00  31.569    1150.00  77.529    870.00  267.579
  1705.00  16.854    1425.00  32.001    1145.00  78.999    865.00  274.742
  1700.00  17.015    1420.00  32.441    1140.00  80.505    860.00  282.154
  1695.00  17.179    1415.00  32.890    1135.00  82.048    855.00  289.824
  1690.00  17.345    1410.00  33.348    1130.00  83.630
  1685.00  17.514    1405.00  33.815    1125.00  85.251
  1680.00  17.686    1400.00  34.292    1120.00  86.913
  1675.00  17.861    1395.00  34.778    1115.00  88.617
  1670.00  18.039    1390.00  35.275    1110.00  90.364
  1665.00  18.219    1385.00  35.781    1105.00  92.156
  1660.00  18.403    1380.00  36.298    1100.00  93.993
  1655.00  18.590    1375.00  36.826    1095.00  95.878
  1650.00  18.779    1370.00  37.365    1090.00  97.811
  1645.00  18.972    1365.00  37.914    1085.00  99.794
  1640.00  19.169    1360.00  38.476    1080.00  101.829
  1635.00  19.369    1355.00  39.049    1075.00  103.917
  1630.00  19.572    1350.00  39.634    1070.00  106.060
  1625.00  19.778    1345.00  40.231    1065.00  108.260
  1620.00  19.989    1340.00  40.841    1060.00  110.518
  1615.00  20.202    1335.00  41.464    1055.00  112.837
  1610.00  20.420    1330.00  42.100    1050.00  115.217
  1605.00  20.641    1325.00  42.750    1045.00  117.662
  1600.00  20.867    1320.00  43.414    1040.00  120.174
  1595.00  21.096    1315.00  44.092    1035.00  122.753
  1590.00  21.329    1310.00  44.785    1030.00  125.404
  1585.00  21.566    1305.00  45.493    1025.00  128.127
  1580.00  21.808    1300.00  46.216    1020.00  130.926
  1575.00  22.054    1295.00  46.955    1015.00  133.804
  1570.00  22.304    1290.00  47.710    1010.00  136.761
  1565.00  22.559    1285.00  48.482    1005.00  139.802
  1560.00  22.819    1280.00  49.271    1000.00  142.930
  1555.00  23.083    1275.00  50.077    995.00  146.146
  1550.00  23.352    1270.00  50.901    990.00  149.455
  1545.00  23.626    1265.00  51.744    985.00  152.859
  1540.00  23.905    1260.00  52.606    980.00  156.363
  1535.00  24.189    1255.00  53.487    975.00  159.968
  1530.00  24.478    1250.00  54.388    970.00  163.680
  1525.00  24.773    1245.00  55.309    965.00  167.501
  1520.00  25.073    1240.00  56.251    960.00  171.437
  1515.00  25.379    1235.00  57.215    955.00  175.490
  1510.00  25.690    1230.00  58.201    950.00  179.666
  1505.00  26.007    1225.00  59.209    945.00  183.969

