   Coefficients of polinom: T=K1+K2*(1000.0/R)+...+K7*[(1000.0/R)]**6+... 
__________________________________________________________________________

K1 = 22.696802702761488000
K2 = -226.073928105179220000
K3 = 970.613756582140923000
K4 = -1955.808146305382250000
K5 = 2022.281537633389230000
K6 = -904.462546051479876000
K7 = 215.645492279203609000
__________________________

Thermometer N = 6538a
 
  2525.00   5.681    2245.00   7.160    1965.00   9.762    1685.00  15.273
  2520.00   5.701    2240.00   7.193    1960.00   9.826    1680.00  15.423
  2515.00   5.722    2235.00   7.228    1955.00   9.891    1675.00  15.576
  2510.00   5.743    2230.00   7.262    1950.00   9.957    1670.00  15.731
  2505.00   5.764    2225.00   7.297    1945.00  10.023    1665.00  15.890
  2500.00   5.786    2220.00   7.333    1940.00  10.091    1660.00  16.051
  2495.00   5.807    2215.00   7.368    1935.00  10.160    1655.00  16.215
  2490.00   5.829    2210.00   7.404    1930.00  10.229    1650.00  16.382
  2485.00   5.851    2205.00   7.441    1925.00  10.300    1645.00  16.551
  2480.00   5.873    2200.00   7.477    1920.00  10.371    1640.00  16.724
  2475.00   5.895    2195.00   7.514    1915.00  10.443    1635.00  16.900
  2470.00   5.918    2190.00   7.552    1910.00  10.517    1630.00  17.080
  2465.00   5.940    2185.00   7.590    1905.00  10.591    1625.00  17.262
  2460.00   5.963    2180.00   7.628    1900.00  10.667    1620.00  17.448
  2455.00   5.986    2175.00   7.667    1895.00  10.743    1615.00  17.638
  2450.00   6.009    2170.00   7.706    1890.00  10.821    1610.00  17.831
  2445.00   6.033    2165.00   7.746    1885.00  10.900    1605.00  18.027
  2440.00   6.056    2160.00   7.786    1880.00  10.980    1600.00  18.227
  2435.00   6.080    2155.00   7.826    1875.00  11.061    1595.00  18.431
  2430.00   6.104    2150.00   7.867    1870.00  11.143    1590.00  18.639
  2425.00   6.128    2145.00   7.908    1865.00  11.226    1585.00  18.851

  1580.00  19.067    1300.00  42.039    1020.00  131.541
  1575.00  19.287    1295.00  42.765    1015.00  134.731
  1570.00  19.511    1290.00  43.508    1010.00  138.017
  1565.00  19.739    1285.00  44.268    1005.00  141.404
  1560.00  19.972    1280.00  45.048    1000.00  144.893
  1555.00  20.210    1275.00  45.846    995.00  148.489
  1550.00  20.452    1270.00  46.663    990.00  152.196
  1545.00  20.699    1265.00  47.501    985.00  156.017
  1540.00  20.950    1260.00  48.359    980.00  159.957
  1535.00  21.207    1255.00  49.238    975.00  164.020
  1530.00  21.469    1250.00  50.139    970.00  168.210
  1525.00  21.736    1245.00  51.062    965.00  172.532
  1520.00  22.009    1240.00  52.009    960.00  176.991
  1515.00  22.287    1235.00  52.979    955.00  181.592
  1510.00  22.570    1230.00  53.973    950.00  186.341
  1505.00  22.859    1225.00  54.993    945.00  191.242
  1500.00  23.155    1220.00  56.038    940.00  196.302
  1495.00  23.456    1215.00  57.110    935.00  201.526
  1490.00  23.763    1210.00  58.209    930.00  206.921
  1485.00  24.077    1205.00  59.337    925.00  212.493
  1480.00  24.398    1200.00  60.493    920.00  218.250
  1475.00  24.725    1195.00  61.680    915.00  224.197
  1470.00  25.058    1190.00  62.897    910.00  230.344
  1465.00  25.399    1185.00  64.145    905.00  236.696
  1460.00  25.747    1180.00  65.426    900.00  243.264
  1455.00  26.103    1175.00  66.741    895.00  250.055
  1450.00  26.465    1170.00  68.091    890.00  257.077
  1445.00  26.836    1165.00  69.476    885.00  264.341
  1440.00  27.215    1160.00  70.898    880.00  271.857
  1435.00  27.601    1155.00  72.358    875.00  279.634
  1430.00  27.996    1150.00  73.856    870.00  287.683
  1425.00  28.400    1145.00  75.395    865.00  296.015
  1420.00  28.812    1140.00  76.976
  1415.00  29.234    1135.00  78.599
  1410.00  29.664    1130.00  80.267
  1405.00  30.104    1125.00  81.980
  1400.00  30.554    1120.00  83.740
  1395.00  31.014    1115.00  85.548
  1390.00  31.484    1110.00  87.406
  1385.00  31.964    1105.00  89.316
  1380.00  32.456    1100.00  91.279
  1375.00  32.958    1095.00  93.297
  1370.00  33.471    1090.00  95.372
  1365.00  33.997    1085.00  97.505
  1360.00  34.534    1080.00  99.699
  1355.00  35.083    1075.00  101.955
  1350.00  35.646    1070.00  104.276
  1345.00  36.221    1065.00  106.663
  1340.00  36.809    1060.00  109.119
  1335.00  37.411    1055.00  111.646
  1330.00  38.027    1050.00  114.247
  1325.00  38.657    1045.00  116.924
  1320.00  39.302    1040.00  119.679
  1315.00  39.963    1035.00  122.515
  1310.00  40.639    1030.00  125.436
  1305.00  41.331    1025.00  128.443

