   Coefficients of polinom: T=K1+K2*(1000.0/R)+...+K7*[(1000.0/R)]**6+... 
__________________________________________________________________________

K1 = 11.998748668658663500
K2 = -140.311366179957986000
K3 = 706.404515956528485000
K4 = -1587.810464320704340000
K5 = 1758.853260327130560000
K6 = -724.664392888545990000
K7 = 148.427837402326986000
__________________________

Thermometer N = 6084a
 
  2375.00   6.149    2095.00   8.395    1815.00  13.003    1535.00  24.505
  2370.00   6.178    2090.00   8.449    1810.00  13.126    1530.00  24.838
  2365.00   6.208    2085.00   8.505    1805.00  13.250    1525.00  25.178
  2360.00   6.238    2080.00   8.561    1800.00  13.377    1520.00  25.525
  2355.00   6.269    2075.00   8.618    1795.00  13.506    1515.00  25.879
  2350.00   6.299    2070.00   8.676    1790.00  13.637    1510.00  26.239
  2345.00   6.330    2065.00   8.734    1785.00  13.769    1505.00  26.607
  2340.00   6.362    2060.00   8.794    1780.00  13.905    1500.00  26.982
  2335.00   6.393    2055.00   8.854    1775.00  14.042    1495.00  27.365
  2330.00   6.425    2050.00   8.915    1770.00  14.182    1490.00  27.756
  2325.00   6.458    2045.00   8.976    1765.00  14.324    1485.00  28.155
  2320.00   6.490    2040.00   9.039    1760.00  14.468    1480.00  28.562
  2315.00   6.523    2035.00   9.102    1755.00  14.615    1475.00  28.977
  2310.00   6.556    2030.00   9.166    1750.00  14.765    1470.00  29.401
  2305.00   6.590    2025.00   9.231    1745.00  14.916    1465.00  29.833
  2300.00   6.624    2020.00   9.297    1740.00  15.071    1460.00  30.275
  2295.00   6.658    2015.00   9.364    1735.00  15.228    1455.00  30.725
  2290.00   6.693    2010.00   9.431    1730.00  15.388    1450.00  31.185
  2285.00   6.728    2005.00   9.500    1725.00  15.551    1445.00  31.655
  2280.00   6.763    2000.00   9.570    1720.00  15.716    1440.00  32.134
  2275.00   6.799    1995.00   9.640    1715.00  15.884    1435.00  32.624

  1430.00  33.124    1150.00  89.634
  1425.00  33.634    1145.00  91.485
  1420.00  34.156    1140.00  93.383
  1415.00  34.688    1135.00  95.330
  1410.00  35.232    1130.00  97.327
  1405.00  35.788    1125.00  99.375
  1400.00  36.355    1120.00  101.477
  1395.00  36.935    1115.00  103.634
  1390.00  37.527    1110.00  105.846
  1385.00  38.133    1105.00  108.117
  1380.00  38.751    1100.00  110.447
  1375.00  39.383    1095.00  112.839
  1370.00  40.029    1090.00  115.295
  1365.00  40.689    1085.00  117.816
  1360.00  41.363    1080.00  120.404
  1355.00  42.053    1075.00  123.061
  1350.00  42.758    1070.00  125.790
  1345.00  43.478    1065.00  128.593
  1340.00  44.215    1060.00  131.472
  1335.00  44.968    1055.00  134.429
  1330.00  45.738    1050.00  137.467
  1325.00  46.526    1045.00  140.588
  1320.00  47.331    1040.00  143.795
  1315.00  48.155    1035.00  147.091
  1310.00  48.998    1030.00  150.479
  1305.00  49.860    1025.00  153.961
  1300.00  50.741    1020.00  157.541
  1295.00  51.643    1015.00  161.221
  1290.00  52.566    1010.00  165.005
  1285.00  53.510    1005.00  168.896
  1280.00  54.476    1000.00  172.898
  1275.00  55.465    995.00  177.015
  1270.00  56.476    990.00  181.249
  1265.00  57.512    985.00  185.606
  1260.00  58.572    980.00  190.089
  1255.00  59.657    975.00  194.702
  1250.00  60.767    970.00  199.450
  1245.00  61.904    965.00  204.337
  1240.00  63.069    960.00  209.368
  1235.00  64.261    955.00  214.548
  1230.00  65.482    950.00  219.882
  1225.00  66.732    945.00  225.375
  1220.00  68.012    940.00  231.034
  1215.00  69.324    935.00  236.862
  1210.00  70.667    930.00  242.868
  1205.00  72.044    925.00  249.056
  1200.00  73.454    920.00  255.433
  1195.00  74.899    915.00  262.006
  1190.00  76.379    910.00  268.782
  1185.00  77.896    905.00  275.769
  1180.00  79.451    900.00  282.973
  1175.00  81.044    895.00  290.403
  1170.00  82.678    890.00  298.067
  1165.00  84.353
  1160.00  86.069
  1155.00  87.829

