   Coefficients of polinom: T=K1+K2*(1000.0/R)+...+K7*[(1000.0/R)]**6+... 
__________________________________________________________________________

K1 = 16.924520218221005100
K2 = -209.881934942211956000
K3 = 1166.484399953857060000
K4 = -3075.281522799283270000
K5 = 4388.569436617195610000
K6 = -2910.950834222137930000
K7 = 868.100233905948698000
__________________________

Thermometer N = 1
 
Measured   R,Ohm 3715.877 3343.441 3013.389 2783.784 2615.946 2486.913 
Measured   T,K      4.221    5.000    6.012    7.024    8.019    8.997 
Calculated T,K      4.224    4.992    6.014    7.031    8.023    8.995 
Error     DT,mK     3.064   -8.214    1.890    6.863    4.091   -1.928 
__________________________________________________________________________

Measured   R,Ohm 2379.908 2215.916 2047.103 1927.365 1865.827 1747.016 
Measured   T,K      9.998   12.003   14.991   18.026   20.016   25.006 
Calculated T,K      9.992   11.999   14.995   18.029   20.014   25.007 
Error     DT,mK    -6.763   -4.412    4.267    3.385   -1.393    0.524 
__________________________________________________________________________

Measured   R,Ohm 1663.020 1304.122  955.929 
Measured   T,K     29.812   77.325  299.848 
Calculated T,K     29.811   77.325  299.848 
Error     DT,mK    -1.470    0.101   -0.002 
__________________________________________________________________________

    R,Ohm   T,K      R,Ohm   T,K      R,Ohm   T,K      R,Ohm   T,K     

  3750.00   4.168    3650.00   4.338    3550.00   4.527    3450.00   4.738
  3745.00   4.176    3645.00   4.347    3545.00   4.537    3445.00   4.750
  3740.00   4.185    3640.00   4.356    3540.00   4.547    3440.00   4.761
  3735.00   4.193    3635.00   4.365    3535.00   4.557    3435.00   4.772
  3730.00   4.201    3630.00   4.374    3530.00   4.567    3430.00   4.784
  3725.00   4.209    3625.00   4.383    3525.00   4.577    3425.00   4.795
  3720.00   4.217    3620.00   4.392    3520.00   4.588    3420.00   4.807
  3715.00   4.226    3615.00   4.401    3515.00   4.598    3415.00   4.818
  3710.00   4.234    3610.00   4.411    3510.00   4.609    3410.00   4.830
  3705.00   4.242    3605.00   4.420    3505.00   4.619    3405.00   4.842
  3700.00   4.251    3600.00   4.430    3500.00   4.630    3400.00   4.853
  3695.00   4.259    3595.00   4.439    3495.00   4.640    3395.00   4.865
  3690.00   4.268    3590.00   4.449    3490.00   4.651    3390.00   4.877
  3685.00   4.276    3585.00   4.458    3485.00   4.662    3385.00   4.889
  3680.00   4.285    3580.00   4.468    3480.00   4.672    3380.00   4.901
  3675.00   4.294    3575.00   4.477    3475.00   4.683    3375.00   4.914
  3670.00   4.302    3570.00   4.487    3470.00   4.694    3370.00   4.926
  3665.00   4.311    3565.00   4.497    3465.00   4.705    3365.00   4.938
  3660.00   4.320    3560.00   4.507    3460.00   4.716    3360.00   4.950
  3655.00   4.329    3555.00   4.517    3455.00   4.727    3355.00   4.963

  3350.00   4.975    3070.00   5.808    2790.00   6.999    2510.00   8.805
  3345.00   4.988    3065.00   5.826    2785.00   7.025    2505.00   8.845
  3340.00   5.001    3060.00   5.844    2780.00   7.051    2500.00   8.886
  3335.00   5.013    3055.00   5.861    2775.00   7.077    2495.00   8.928
  3330.00   5.026    3050.00   5.879    2770.00   7.103    2490.00   8.969
  3325.00   5.039    3045.00   5.897    2765.00   7.130    2485.00   9.011
  3320.00   5.052    3040.00   5.916    2760.00   7.157    2480.00   9.054
  3315.00   5.065    3035.00   5.934    2755.00   7.184    2475.00   9.096
  3310.00   5.078    3030.00   5.952    2750.00   7.211    2470.00   9.140
  3305.00   5.091    3025.00   5.971    2745.00   7.238    2465.00   9.183
  3300.00   5.104    3020.00   5.990    2740.00   7.266    2460.00   9.227
  3295.00   5.118    3015.00   6.008    2735.00   7.293    2455.00   9.272
  3290.00   5.131    3010.00   6.027    2730.00   7.321    2450.00   9.316
  3285.00   5.145    3005.00   6.046    2725.00   7.350    2445.00   9.362
  3280.00   5.158    3000.00   6.065    2720.00   7.378    2440.00   9.407
  3275.00   5.172    2995.00   6.085    2715.00   7.407    2435.00   9.453
  3270.00   5.186    2990.00   6.104    2710.00   7.436    2430.00   9.500
  3265.00   5.199    2985.00   6.124    2705.00   7.465    2425.00   9.547
  3260.00   5.213    2980.00   6.143    2700.00   7.494    2420.00   9.594
  3255.00   5.227    2975.00   6.163    2695.00   7.524    2415.00   9.642
  3250.00   5.241    2970.00   6.183    2690.00   7.553    2410.00   9.691
  3245.00   5.256    2965.00   6.203    2685.00   7.583    2405.00   9.739
  3240.00   5.270    2960.00   6.223    2680.00   7.614    2400.00   9.789
  3235.00   5.284    2955.00   6.244    2675.00   7.644    2395.00   9.838
  3230.00   5.298    2950.00   6.264    2670.00   7.675    2390.00   9.889
  3225.00   5.313    2945.00   6.285    2665.00   7.706    2385.00   9.939
  3220.00   5.327    2940.00   6.305    2660.00   7.737    2380.00   9.991
  3215.00   5.342    2935.00   6.326    2655.00   7.769    2375.00  10.042
  3210.00   5.357    2930.00   6.347    2650.00   7.800    2370.00  10.095
  3205.00   5.372    2925.00   6.368    2645.00   7.832    2365.00  10.147
  3200.00   5.387    2920.00   6.390    2640.00   7.864    2360.00  10.201
  3195.00   5.402    2915.00   6.411    2635.00   7.897    2355.00  10.255
  3190.00   5.417    2910.00   6.433    2630.00   7.930    2350.00  10.309
  3185.00   5.432    2905.00   6.454    2625.00   7.963    2345.00  10.364
  3180.00   5.447    2900.00   6.476    2620.00   7.996    2340.00  10.419
  3175.00   5.463    2895.00   6.498    2615.00   8.030    2335.00  10.475
  3170.00   5.478    2890.00   6.521    2610.00   8.064    2330.00  10.532
  3165.00   5.494    2885.00   6.543    2605.00   8.098    2325.00  10.589
  3160.00   5.509    2880.00   6.565    2600.00   8.132    2320.00  10.647
  3155.00   5.525    2875.00   6.588    2595.00   8.167    2315.00  10.705
  3150.00   5.541    2870.00   6.611    2590.00   8.202    2310.00  10.764
  3145.00   5.557    2865.00   6.634    2585.00   8.237    2305.00  10.824
  3140.00   5.573    2860.00   6.657    2580.00   8.273    2300.00  10.884
  3135.00   5.589    2855.00   6.680    2575.00   8.309    2295.00  10.945
  3130.00   5.605    2850.00   6.704    2570.00   8.345    2290.00  11.006
  3125.00   5.622    2845.00   6.728    2565.00   8.381    2285.00  11.068
  3120.00   5.638    2840.00   6.751    2560.00   8.418    2280.00  11.131
  3115.00   5.655    2835.00   6.775    2555.00   8.455    2275.00  11.195
  3110.00   5.671    2830.00   6.799    2550.00   8.493    2270.00  11.259
  3105.00   5.688    2825.00   6.824    2545.00   8.531    2265.00  11.324
  3100.00   5.705    2820.00   6.848    2540.00   8.569    2260.00  11.389
  3095.00   5.722    2815.00   6.873    2535.00   8.607    2255.00  11.455
  3090.00   5.739    2810.00   6.898    2530.00   8.646    2250.00  11.522
  3085.00   5.756    2805.00   6.923    2525.00   8.685    2245.00  11.590
  3080.00   5.773    2800.00   6.948    2520.00   8.725    2240.00  11.658
  3075.00   5.791    2795.00   6.973    2515.00   8.765    2235.00  11.728

  2230.00  11.797    1950.00  17.380    1670.00  29.360    1390.00  59.551
  2225.00  11.868    1945.00  17.520    1665.00  29.682    1385.00  60.426
  2220.00  11.940    1940.00  17.662    1660.00  30.008    1380.00  61.318
  2215.00  12.012    1935.00  17.806    1655.00  30.341    1375.00  62.228
  2210.00  12.085    1930.00  17.952    1650.00  30.678    1370.00  63.157
  2205.00  12.159    1925.00  18.099    1645.00  31.021    1365.00  64.104
  2200.00  12.234    1920.00  18.249    1640.00  31.370    1360.00  65.070
  2195.00  12.309    1915.00  18.401    1635.00  31.725    1355.00  66.056
  2190.00  12.386    1910.00  18.555    1630.00  32.085    1350.00  67.062
  2185.00  12.463    1905.00  18.712    1625.00  32.452    1345.00  68.089
  2180.00  12.541    1900.00  18.870    1620.00  32.825    1340.00  69.137
  2175.00  12.620    1895.00  19.031    1615.00  33.204    1335.00  70.206
  2170.00  12.700    1890.00  19.194    1610.00  33.590    1330.00  71.298
  2165.00  12.781    1885.00  19.359    1605.00  33.982    1325.00  72.413
  2160.00  12.863    1880.00  19.526    1600.00  34.381    1320.00  73.550
  2155.00  12.946    1875.00  19.696    1595.00  34.786    1315.00  74.712
  2150.00  13.029    1870.00  19.869    1590.00  35.199    1310.00  75.898
  2145.00  13.114    1865.00  20.043    1585.00  35.619    1305.00  77.109
  2140.00  13.200    1860.00  20.221    1580.00  36.046    1300.00  78.346
  2135.00  13.287    1855.00  20.401    1575.00  36.480    1295.00  79.610
  2130.00  13.374    1850.00  20.583    1570.00  36.922    1290.00  80.901
  2125.00  13.463    1845.00  20.768    1565.00  37.372    1285.00  82.219
  2120.00  13.553    1840.00  20.956    1560.00  37.830    1280.00  83.566
  2115.00  13.644    1835.00  21.147    1555.00  38.295    1275.00  84.942
  2110.00  13.736    1830.00  21.340    1550.00  38.769    1270.00  86.348
  2105.00  13.829    1825.00  21.536    1545.00  39.251    1265.00  87.785
  2100.00  13.924    1820.00  21.735    1540.00  39.742    1260.00  89.254
  2095.00  14.019    1815.00  21.937    1535.00  40.242    1255.00  90.755
  2090.00  14.116    1810.00  22.142    1530.00  40.750    1250.00  92.290
  2085.00  14.214    1805.00  22.351    1525.00  41.268    1245.00  93.859
  2080.00  14.313    1800.00  22.562    1520.00  41.795    1240.00  95.463
  2075.00  14.413    1795.00  22.776    1515.00  42.332    1235.00  97.103
  2070.00  14.514    1790.00  22.994    1510.00  42.878    1230.00  98.780
  2065.00  14.617    1785.00  23.215    1505.00  43.434    1225.00  100.496
  2060.00  14.721    1780.00  23.439    1500.00  44.001    1220.00  102.251
  2055.00  14.826    1775.00  23.667    1495.00  44.578    1215.00  104.046
  2050.00  14.933    1770.00  23.898    1490.00  45.165    1210.00  105.883
  2045.00  15.041    1765.00  24.132    1485.00  45.763    1205.00  107.762
  2040.00  15.150    1760.00  24.371    1480.00  46.373    1200.00  109.685
  2035.00  15.261    1755.00  24.613    1475.00  46.993    1195.00  111.653
  2030.00  15.373    1750.00  24.858    1470.00  47.626    1190.00  113.668
  2025.00  15.487    1745.00  25.108    1465.00  48.270    1185.00  115.730
  2020.00  15.602    1740.00  25.361    1460.00  48.926    1180.00  117.842
  2015.00  15.718    1735.00  25.618    1455.00  49.595    1175.00  120.004
  2010.00  15.836    1730.00  25.880    1450.00  50.276    1170.00  122.218
  2005.00  15.956    1725.00  26.145    1445.00  50.970    1165.00  124.485
  2000.00  16.077    1720.00  26.415    1440.00  51.678    1160.00  126.808
  1995.00  16.200    1715.00  26.689    1435.00  52.399    1155.00  129.188
  1990.00  16.324    1710.00  26.967    1430.00  53.134    1150.00  131.626
  1985.00  16.450    1705.00  27.250    1425.00  53.883    1145.00  134.125
  1980.00  16.577    1700.00  27.537    1420.00  54.646    1140.00  136.686
  1975.00  16.707    1695.00  27.829    1415.00  55.424    1135.00  139.310
  1970.00  16.838    1690.00  28.125    1410.00  56.218    1130.00  142.001
  1965.00  16.971    1685.00  28.427    1405.00  57.027    1125.00  144.760
  1960.00  17.105    1680.00  28.733    1400.00  57.852    1120.00  147.590
  1955.00  17.241    1675.00  29.044    1395.00  58.693    1115.00  150.491

  1110.00  153.468
  1105.00  156.522
  1100.00  159.655
  1095.00  162.871
  1090.00  166.172
  1085.00  169.561
  1080.00  173.040
  1075.00  176.613
  1070.00  180.283
  1065.00  184.053
  1060.00  187.927
  1055.00  191.908
  1050.00  195.999
  1045.00  200.206
  1040.00  204.532
  1035.00  208.980
  1030.00  213.556
  1025.00  218.265
  1020.00  223.110
  1015.00  228.097
  1010.00  233.232
  1005.00  238.519
  1000.00  243.964
  995.00  249.574
  990.00  255.355
  985.00  261.314
  980.00  267.456
  975.00  273.790
  970.00  280.324
  965.00  287.064
  960.00  294.020
  955.00  301.199

























