   Coefficients of polinom: T=K1+K2*(1000.0/R)+...+K7*[(1000.0/R)]**6+... 
__________________________________________________________________________

K1 = 14.204763749527046500
K2 = -178.266357081010938000
K3 = 1036.211581731215120000
K4 = -2804.055433578789230000
K5 = 4109.276018001139160000
K6 = -2758.276300657540560000
K7 = 841.102514177560806000
__________________________

Thermometer N = 3
 
Measured   R,Ohm 3948.241 3525.627 3155.918 2901.734 2717.255 2576.623 
Measured   T,K      4.221    5.000    6.012    7.024    8.019    8.997 
Calculated T,K      4.225    4.991    6.014    7.031    8.025    8.996 
Error     DT,mK     3.583   -9.190    1.577    6.809    5.424   -1.090 
__________________________________________________________________________

Measured   R,Ohm 2460.635 2284.009 2103.696 1976.571 1911.584 1786.624 
Measured   T,K      9.998   12.003   14.991   18.026   20.016   25.006 
Calculated T,K      9.992   11.998   14.993   18.029   20.015   25.011 
Error     DT,mK    -6.577   -5.363    1.634    3.485   -0.683    4.888 
__________________________________________________________________________

Measured   R,Ohm 1698.886 1326.681  969.270 
Measured   T,K     29.812   77.325  299.848 
Calculated T,K     29.807   77.325  299.848 
Error     DT,mK    -4.680    0.188   -0.004 
__________________________________________________________________________

    R,Ohm   T,K      R,Ohm   T,K      R,Ohm   T,K      R,Ohm   T,K     

  4000.00   4.152    3900.00   4.296    3800.00   4.456    3700.00   4.634
  3995.00   4.158    3895.00   4.304    3795.00   4.465    3695.00   4.643
  3990.00   4.165    3890.00   4.311    3790.00   4.473    3690.00   4.653
  3985.00   4.172    3885.00   4.319    3785.00   4.482    3685.00   4.662
  3980.00   4.179    3880.00   4.327    3780.00   4.490    3680.00   4.672
  3975.00   4.186    3875.00   4.335    3775.00   4.499    3675.00   4.681
  3970.00   4.193    3870.00   4.343    3770.00   4.508    3670.00   4.691
  3965.00   4.201    3865.00   4.350    3765.00   4.516    3665.00   4.700
  3960.00   4.208    3860.00   4.358    3760.00   4.525    3660.00   4.710
  3955.00   4.215    3855.00   4.366    3755.00   4.534    3655.00   4.720
  3950.00   4.222    3850.00   4.374    3750.00   4.543    3650.00   4.730
  3945.00   4.229    3845.00   4.382    3745.00   4.552    3645.00   4.739
  3940.00   4.237    3840.00   4.390    3740.00   4.561    3640.00   4.749
  3935.00   4.244    3835.00   4.398    3735.00   4.570    3635.00   4.759
  3930.00   4.251    3830.00   4.407    3730.00   4.579    3630.00   4.769
  3925.00   4.259    3825.00   4.415    3725.00   4.588    3625.00   4.779
  3920.00   4.266    3820.00   4.423    3720.00   4.597    3620.00   4.790
  3915.00   4.274    3815.00   4.431    3715.00   4.606    3615.00   4.800
  3910.00   4.281    3810.00   4.440    3710.00   4.615    3610.00   4.810
  3905.00   4.289    3805.00   4.448    3705.00   4.624    3605.00   4.820

  3600.00   4.831    3320.00   5.507    3040.00   6.437    2760.00   7.770
  3595.00   4.841    3315.00   5.521    3035.00   6.457    2755.00   7.799
  3590.00   4.851    3310.00   5.535    3030.00   6.477    2750.00   7.828
  3585.00   4.862    3305.00   5.550    3025.00   6.496    2745.00   7.857
  3580.00   4.872    3300.00   5.564    3020.00   6.517    2740.00   7.887
  3575.00   4.883    3295.00   5.578    3015.00   6.537    2735.00   7.917
  3570.00   4.894    3290.00   5.593    3010.00   6.557    2730.00   7.947
  3565.00   4.904    3285.00   5.607    3005.00   6.577    2725.00   7.977
  3560.00   4.915    3280.00   5.622    3000.00   6.598    2720.00   8.008
  3555.00   4.926    3275.00   5.637    2995.00   6.619    2715.00   8.039
  3550.00   4.937    3270.00   5.652    2990.00   6.640    2710.00   8.070
  3545.00   4.948    3265.00   5.667    2985.00   6.661    2705.00   8.101
  3540.00   4.959    3260.00   5.681    2980.00   6.682    2700.00   8.132
  3535.00   4.970    3255.00   5.697    2975.00   6.703    2695.00   8.164
  3530.00   4.981    3250.00   5.712    2970.00   6.724    2690.00   8.196
  3525.00   4.992    3245.00   5.727    2965.00   6.746    2685.00   8.228
  3520.00   5.004    3240.00   5.742    2960.00   6.767    2680.00   8.261
  3515.00   5.015    3235.00   5.758    2955.00   6.789    2675.00   8.294
  3510.00   5.026    3230.00   5.773    2950.00   6.811    2670.00   8.327
  3505.00   5.038    3225.00   5.789    2945.00   6.833    2665.00   8.360
  3500.00   5.049    3220.00   5.805    2940.00   6.856    2660.00   8.394
  3495.00   5.061    3215.00   5.820    2935.00   6.878    2655.00   8.427
  3490.00   5.072    3210.00   5.836    2930.00   6.901    2650.00   8.462
  3485.00   5.084    3205.00   5.852    2925.00   6.923    2645.00   8.496
  3480.00   5.096    3200.00   5.868    2920.00   6.946    2640.00   8.531
  3475.00   5.108    3195.00   5.884    2915.00   6.969    2635.00   8.566
  3470.00   5.119    3190.00   5.901    2910.00   6.992    2630.00   8.601
  3465.00   5.131    3185.00   5.917    2905.00   7.016    2625.00   8.636
  3460.00   5.143    3180.00   5.933    2900.00   7.039    2620.00   8.672
  3455.00   5.155    3175.00   5.950    2895.00   7.063    2615.00   8.708
  3450.00   5.168    3170.00   5.967    2890.00   7.087    2610.00   8.745
  3445.00   5.180    3165.00   5.983    2885.00   7.111    2605.00   8.781
  3440.00   5.192    3160.00   6.000    2880.00   7.135    2600.00   8.818
  3435.00   5.204    3155.00   6.017    2875.00   7.159    2595.00   8.856
  3430.00   5.217    3150.00   6.034    2870.00   7.184    2590.00   8.894
  3425.00   5.229    3145.00   6.051    2865.00   7.208    2585.00   8.932
  3420.00   5.242    3140.00   6.069    2860.00   7.233    2580.00   8.970
  3415.00   5.254    3135.00   6.086    2855.00   7.258    2575.00   9.008
  3410.00   5.267    3130.00   6.103    2850.00   7.284    2570.00   9.047
  3405.00   5.280    3125.00   6.121    2845.00   7.309    2565.00   9.087
  3400.00   5.292    3120.00   6.139    2840.00   7.334    2560.00   9.126
  3395.00   5.305    3115.00   6.157    2835.00   7.360    2555.00   9.166
  3390.00   5.318    3110.00   6.174    2830.00   7.386    2550.00   9.207
  3385.00   5.331    3105.00   6.192    2825.00   7.412    2545.00   9.247
  3380.00   5.344    3100.00   6.211    2820.00   7.439    2540.00   9.289
  3375.00   5.358    3095.00   6.229    2815.00   7.465    2535.00   9.330
  3370.00   5.371    3090.00   6.247    2810.00   7.492    2530.00   9.372
  3365.00   5.384    3085.00   6.266    2805.00   7.519    2525.00   9.414
  3360.00   5.397    3080.00   6.284    2800.00   7.546    2520.00   9.456
  3355.00   5.411    3075.00   6.303    2795.00   7.573    2515.00   9.499
  3350.00   5.424    3070.00   6.322    2790.00   7.601    2510.00   9.543
  3345.00   5.438    3065.00   6.341    2785.00   7.628    2505.00   9.586
  3340.00   5.452    3060.00   6.360    2780.00   7.656    2500.00   9.630
  3335.00   5.465    3055.00   6.379    2775.00   7.684    2495.00   9.675
  3330.00   5.479    3050.00   6.398    2770.00   7.713    2490.00   9.720
