ДАТАВРЕМЯ		Сер. сол,К	Кон. сол,К	Шина,К	Спаи 1,К	Пер,К	Спаи 2,К
06.11.2019	11:31:48	2465375.01	4449226.71	1492209.59	-178742397.29	1343719.86	392762.56
06.11.2019	11:31:48	126305.63	228731.33	89643.28	-1805979.50	79887.82	41310.26
06.11.2019	11:31:48	14422.68	24983.57	12234.69	-90737.14	10816.55	9914.72
06.11.2019	11:31:48	2917.18	4579.74	2898.67	-6775.12	2545.94	3476.53
06.11.2019	11:31:48	918.59	1298.74	1016.81	114.02	891.85	1493.58
06.11.2019	11:31:48	384.30	511.33	461.20	528.39	404.71	729.73
06.11.2019	11:31:48	188.33	245.54	244.93	363.06	215.11	390.56
06.11.2019	11:31:48	101.47	131.92	143.85	219.99	126.62	224.70
06.11.2019	11:31:48	58.61	76.17	90.80	133.62	80.14	137.45
06.11.2019	11:31:49	36.10	46.60	60.68	84.18	53.77	88.75
06.11.2019	11:31:49	23.75	30.17	42.60	55.60	37.95	60.26
06.11.2019	11:31:49	16.66	20.68	31.26	38.58	28.02	42.86
06.11.2019	11:31:49	12.42	15.00	23.87	28.09	21.54	31.81
06.11.2019	11:31:49	9.74	11.45	18.89	21.37	17.17	24.56
06.11.2019	11:31:49	7.94	9.13	15.42	16.89	14.11	19.62
06.11.2019	11:31:49	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:49	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:49	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:49	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:49	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:49	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:49	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:49	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:49	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:50	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:50	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:50	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:50	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:50	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:50	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:50	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:50	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:50	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:50	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:50	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:50	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:50	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:50	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:50	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:51	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:51	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:51	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:51	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:51	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:51	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:51	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:51	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:51	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:51	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:51	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:51	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:51	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:51	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:51	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:52	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:52	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:52	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:52	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:52	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:52	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:52	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:52	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:52	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:52	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:52	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:52	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:52	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:52	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:52	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:53	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:53	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:53	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:53	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:53	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:53	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:53	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:53	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:53	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:53	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:53	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:53	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:53	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:53	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:53	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:54	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:54	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:54	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:54	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:54	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:54	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:54	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:54	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:54	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:54	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:54	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:54	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:54	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:54	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:31:55	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:55	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:55	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:55	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:55	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:55	7.94	9.12	15.42	13.79	14.11	19.63
06.11.2019	11:31:55	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:55	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:55	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:55	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:55	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:55	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:55	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:55	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:55	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:56	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:31:56	7.94	9.12	15.42	13.79	14.11	19.62
