ДАТАВРЕМЯ		Сер. сол,К	Кон. сол,К	Шина,К	Спаи 1,К	Пер,К	Спаи 2,К
06.11.2019	11:24:12	2459071.87	4449226.71	1493025.57	-179384634.40	1340042.13	392669.82
06.11.2019	11:24:12	126305.63	228962.47	89660.04	-1811530.77	79857.83	41344.58
06.11.2019	11:24:12	14407.63	25006.85	12247.92	-90814.43	10806.27	9921.36
06.11.2019	11:24:12	2915.29	4579.74	2898.96	-6792.78	2544.44	3476.53
06.11.2019	11:24:12	918.59	1299.52	1017.18	112.81	891.91	1494.32
06.11.2019	11:24:12	384.16	511.39	461.38	528.43	404.57	729.85
06.11.2019	11:24:12	188.33	245.55	244.91	363.22	215.12	390.62
06.11.2019	11:24:13	101.47	131.98	143.88	220.03	126.63	224.79
06.11.2019	11:24:13	58.60	76.17	90.81	133.66	80.13	137.46
06.11.2019	11:24:13	36.10	46.61	60.68	84.22	53.77	88.77
06.11.2019	11:24:13	23.74	30.17	42.61	55.61	37.95	60.28
06.11.2019	11:24:13	16.66	20.68	31.26	38.59	28.02	42.86
06.11.2019	11:24:13	12.42	15.00	23.87	28.10	21.54	31.82
06.11.2019	11:24:13	9.74	11.45	18.89	21.37	17.17	24.56
06.11.2019	11:24:13	7.94	9.13	15.42	16.89	14.11	19.62
06.11.2019	11:24:13	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:24:13	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:13	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:13	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:13	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:13	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:13	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:14	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:14	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:14	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:14	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:14	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:14	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:14	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:14	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:14	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:24:14	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:24:14	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:24:14	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:24:14	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:24:14	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:14	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:15	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:15	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:15	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:15	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:15	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:15	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:15	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:15	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:15	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:15	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:15	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:15	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:15	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:15	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:15	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:16	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:24:16	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:24:16	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:24:16	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:24:16	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:16	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:24:16	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:24:16	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:24:16	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:24:16	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:24:16	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:24:16	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:24:16	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:24:16	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:24:16	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:24:17	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:24:17	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:24:17	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:24:17	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:24:17	7.94	9.12	15.42	13.79	14.11	19.63
06.11.2019	11:24:17	7.94	9.12	15.42	13.79	14.11	19.63
06.11.2019	11:24:17	7.94	9.12	15.42	13.79	14.11	19.63
06.11.2019	11:24:17	7.94	9.12	15.42	13.79	14.11	19.63
06.11.2019	11:24:17	7.94	9.12	15.42	13.79	14.11	19.63
06.11.2019	11:24:17	7.94	9.12	15.42	13.79	14.11	19.63
06.11.2019	11:24:17	7.94	9.12	15.42	13.79	14.11	19.63
06.11.2019	11:24:17	7.94	9.12	15.42	13.79	14.11	19.63
06.11.2019	11:24:17	7.94	9.12	15.42	13.79	14.11	19.63
06.11.2019	11:24:17	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:24:18	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:24:18	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:24:18	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:24:18	7.94	9.12	15.42	13.79	14.11	19.62
