ДАТАВРЕМЯ		Сер. сол,К	Кон. сол,К	Шина,К	Спаи 1,К	Пер,К	Спаи 2,К
06.11.2019	11:27:28	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:28	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:28	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:28	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:28	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:27:28	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:28	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:28	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:28	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:28	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:28	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:28	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:29	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:29	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:29	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:29	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:29	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:29	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:29	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:29	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:29	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:29	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:29	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:29	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:27:29	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:29	7.94	9.12	15.42	13.79	14.11	19.63
06.11.2019	11:27:29	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:30	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:30	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:30	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:30	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:30	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:27:30	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:30	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:30	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:30	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:30	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:30	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:30	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:30	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:30	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:31	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:31	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:31	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:31	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:31	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:31	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:31	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:31	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:31	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:31	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:27:31	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:31	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:31	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:31	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:27:31	7.94	9.12	15.42	13.79	14.12	19.63
06.11.2019	11:27:32	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:27:32	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:32	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:32	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:32	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:32	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:32	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:32	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:32	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:32	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:32	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:32	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:32	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:32	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:32	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:33	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:33	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:33	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:33	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:33	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:33	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:33	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:27:33	7.94	9.13	15.42	13.79	14.11	19.63
