ДАТАВРЕМЯ		Сер. сол,К	Кон. сол,К	Шина,К	Спаи 1,К	Пер,К	Спаи 2,К
06.11.2019	11:34:18	2463972.75	4439163.57	1491801.78	-179292724.68	1341879.57	391928.82
06.11.2019	11:34:18	126305.63	228685.13	89760.66	-1805979.50	79827.86	41298.83
06.11.2019	11:34:18	14409.78	24948.71	12242.96	-90756.46	10804.81	9906.19
06.11.2019	11:34:19	2917.50	4577.59	2898.67	-6786.89	2545.69	3475.23
06.11.2019	11:34:19	918.22	1298.74	1017.32	113.78	891.40	1493.40
06.11.2019	11:34:19	384.18	511.13	461.20	528.45	404.60	729.42
06.11.2019	11:34:19	188.35	245.55	244.96	363.17	215.12	390.54
06.11.2019	11:34:19	101.44	131.90	143.89	220.00	126.59	224.64
06.11.2019	11:34:19	58.61	76.15	90.81	133.66	80.14	137.39
06.11.2019	11:34:19	36.10	46.60	60.70	84.19	53.77	88.74
06.11.2019	11:34:19	23.74	30.16	42.61	55.60	37.94	60.24
06.11.2019	11:34:19	16.66	20.68	31.26	38.59	28.02	42.85
06.11.2019	11:34:19	12.42	15.00	23.88	28.09	21.54	31.81
06.11.2019	11:34:19	9.74	11.45	18.89	21.37	17.17	24.55
06.11.2019	11:34:19	7.95	9.13	15.42	16.88	14.11	19.62
06.11.2019	11:34:19	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:19	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:19	7.95	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:20	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:20	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:20	7.95	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:20	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:20	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:20	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:20	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:20	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:20	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:20	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:20	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:20	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:20	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:20	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:20	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:21	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:21	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:21	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:21	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:21	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:21	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:21	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:21	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:21	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:21	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:21	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:21	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:21	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:21	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:21	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:22	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:22	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:22	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:22	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:22	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:22	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:22	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:22	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:34:22	7.94	9.13	15.42	13.79	14.11	19.62
