ДАТАВРЕМЯ		Сер. сол,К	Кон. сол,К	Шина,К	Спаи 1,К	Пер,К	Спаи 2,К
06.11.2019	11:29:08	0.00	9.12	15.42	13.79	0.00	19.62
06.11.2019	11:29:09	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:09	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:09	7.94	9.12	15.42	13.79	14.11	19.63
06.11.2019	11:29:09	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:09	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:09	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:09	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:09	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:09	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:09	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:09	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:09	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:09	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:09	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:09	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:10	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:10	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:10	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:10	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:10	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:10	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:10	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:10	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:10	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:10	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:10	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:10	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:10	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:10	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:10	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:11	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:11	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:11	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:11	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:11	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:11	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:11	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:11	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:11	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:11	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:11	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:11	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:11	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:11	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:11	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:12	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:12	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:12	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:12	7.94	9.12	15.42	13.79	14.11	19.62
06.11.2019	11:29:12	7.94	9.12	15.42	13.79	14.11	19.62
