ДАТАВРЕМЯ		Сер. сол,К	Кон. сол,К	Шина,К	Спаи 1,К	Пер,К	Спаи 2,К
06.11.2019	11:20:17	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:17	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:17	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:18	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:18	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:18	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:18	7.94	9.13	15.43	13.79	14.11	19.62
06.11.2019	11:20:18	7.94	9.13	15.43	13.79	14.11	19.62
06.11.2019	11:20:18	7.94	9.13	15.43	13.79	14.11	19.62
06.11.2019	11:20:18	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:18	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:18	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:18	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:18	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:18	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:18	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:18	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:18	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:19	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:19	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:19	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:19	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:19	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:19	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:19	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:19	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:19	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:19	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:19	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:19	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:19	7.94	9.13	15.43	13.79	14.11	19.62
06.11.2019	11:20:19	7.94	9.13	15.43	13.79	14.11	19.62
06.11.2019	11:20:19	7.94	9.13	15.43	13.79	14.11	19.62
06.11.2019	11:20:20	7.94	9.13	15.43	13.79	14.11	19.62
06.11.2019	11:20:20	7.94	9.13	15.43	13.79	14.11	19.62
06.11.2019	11:20:20	7.94	9.13	15.43	13.79	14.11	19.62
06.11.2019	11:20:20	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:20	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:20	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:20	7.95	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:20	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:20	7.95	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:20	7.95	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:20	7.95	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:20	7.95	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:20:20	7.95	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:20:20	7.95	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:20:21	7.95	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:20:21	7.95	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:20:21	7.95	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:20:21	7.95	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:20:21	7.95	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:20:21	7.95	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:21	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:21	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:21	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:21	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:21	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:21	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:21	7.94	9.13	15.43	13.79	14.11	19.62
06.11.2019	11:20:21	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:21	7.94	9.13	15.43	13.79	14.11	19.63
06.11.2019	11:20:22	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:22	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:22	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:22	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:22	7.94	9.13	15.43	13.79	14.11	19.63
06.11.2019	11:20:22	7.94	9.13	15.43	13.79	14.11	19.63
06.11.2019	11:20:22	7.94	9.13	15.43	13.79	14.11	19.63
06.11.2019	11:20:22	7.94	9.13	15.43	13.79	14.11	19.63
06.11.2019	11:20:22	7.94	9.13	15.43	13.79	14.11	19.63
06.11.2019	11:20:22	7.94	9.13	15.43	13.79	14.11	19.63
06.11.2019	11:20:22	7.94	9.13	15.43	13.79	14.11	19.63
06.11.2019	11:20:22	7.94	9.13	15.43	13.79	14.11	19.63
06.11.2019	11:20:22	7.94	9.13	15.43	13.79	14.11	19.63
06.11.2019	11:20:22	7.94	9.13	15.43	13.79	14.11	19.62
06.11.2019	11:20:22	7.94	9.13	15.43	13.79	14.11	19.62
06.11.2019	11:20:23	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:23	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:23	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:23	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:23	7.95	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:23	7.95	9.13	15.42	13.79	14.12	19.62
06.11.2019	11:20:23	7.95	9.13	15.42	13.79	14.12	19.62
06.11.2019	11:20:23	7.95	9.13	15.42	13.79	14.12	19.62
06.11.2019	11:20:23	7.95	9.13	15.42	13.79	14.12	19.62
06.11.2019	11:20:23	7.95	9.13	15.42	13.79	14.12	19.62
06.11.2019	11:20:23	7.95	9.13	15.42	13.79	14.12	19.62
06.11.2019	11:20:23	7.95	9.13	15.42	13.79	14.12	19.62
06.11.2019	11:20:23	7.95	9.13	15.42	13.79	14.12	19.62
06.11.2019	11:20:23	7.95	9.13	15.42	13.79	14.12	19.62
06.11.2019	11:20:23	7.95	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:24	7.95	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:24	7.95	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:24	7.95	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:24	7.95	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:24	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:24	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:24	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:24	7.94	9.13	15.43	13.79	14.11	19.62
06.11.2019	11:20:24	7.94	9.13	15.43	13.79	14.11	19.62
06.11.2019	11:20:24	7.94	9.13	15.43	13.79	14.11	19.62
06.11.2019	11:20:24	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:24	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:24	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:24	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:24	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:25	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:25	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:25	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:25	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:25	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:25	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:25	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:25	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:25	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:25	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:25	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:25	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:25	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:25	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:26	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:26	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:26	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:26	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:26	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:26	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:26	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:26	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:26	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:26	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:26	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:26	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:26	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:26	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:26	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:27	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:27	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:27	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:27	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:27	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:27	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:27	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:27	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:27	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:27	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:27	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:27	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:27	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:27	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:27	7.95	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:28	7.95	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:28	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:28	7.95	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:28	7.95	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:28	7.95	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:28	7.95	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:28	7.95	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:28	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:28	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:28	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:28	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:28	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:28	7.95	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:28	7.95	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:28	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:29	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:29	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:29	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:29	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:29	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:29	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:29	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:29	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:29	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:29	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:29	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:29	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:29	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:29	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:29	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:30	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:30	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:30	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:30	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:30	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:30	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:30	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:30	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:30	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:30	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:30	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:30	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:30	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:30	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:30	7.94	9.13	15.43	13.79	14.11	19.62
06.11.2019	11:20:31	7.94	9.13	15.43	13.79	14.11	19.62
06.11.2019	11:20:31	7.94	9.13	15.43	13.79	14.11	19.62
06.11.2019	11:20:31	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:31	7.94	9.13	15.43	13.79	14.11	19.63
06.11.2019	11:20:31	7.94	9.13	15.43	13.79	14.11	19.63
06.11.2019	11:20:31	7.94	9.13	15.43	13.79	14.11	19.63
06.11.2019	11:20:31	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:31	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:31	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:31	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:31	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:31	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:31	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:31	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:32	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:32	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:32	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:32	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:32	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:32	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:32	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:32	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:20:32	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:32	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:32	7.94	9.13	15.42	13.79	14.11	19.62
06.11.2019	11:20:32	7.94	9.13	15.42	13.79	14.11	19.62
