ДАТАВРЕМЯ		Сер. сол,К	Кон. сол,К	Шина,К	Спаи 1,К	Пер,К	Спаи 2,К
06.11.2019	11:16:44	2464673.77	4447967.42	1494250.50	-178467959.06	1343351.57	392855.33
06.11.2019	11:16:45	126381.73	228731.33	89676.80	-1806483.38	79932.82	41327.42
06.11.2019	11:16:45	14420.53	24995.21	12241.30	-90698.53	10818.01	9923.26
06.11.2019	11:16:45	2915.60	4580.82	2898.67	-6779.53	2545.44	3478.34
06.11.2019	11:16:45	918.51	1299.29	1016.74	113.17	892.04	1494.60
06.11.2019	11:16:45	384.20	511.49	461.30	528.42	404.73	730.16
06.11.2019	11:16:45	188.32	245.55	244.95	363.18	215.16	390.71
06.11.2019	11:16:45	101.49	131.94	143.88	220.03	126.68	224.80
06.11.2019	11:16:45	58.61	76.17	90.83	133.63	80.17	137.49
06.11.2019	11:16:45	36.11	46.60	60.69	84.20	53.80	88.79
06.11.2019	11:16:45	23.75	30.17	42.61	55.61	37.97	60.30
06.11.2019	11:16:45	16.66	20.68	31.27	38.59	28.03	42.88
06.11.2019	11:16:45	12.42	15.00	23.87	28.10	21.55	31.83
06.11.2019	11:16:45	9.74	11.46	18.89	21.37	17.17	24.57
06.11.2019	11:16:45	7.94	9.13	15.42	16.89	14.12	19.63
06.11.2019	11:16:45	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:46	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:46	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:46	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:46	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:46	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:46	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:46	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:46	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:46	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:46	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:46	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:46	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:46	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:46	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:46	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:47	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:47	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:47	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:47	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:47	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:47	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:47	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:47	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:47	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:47	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:16:47	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:16:47	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:16:47	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:16:47	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:16:47	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:16:48	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:16:48	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:16:48	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:16:48	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:16:48	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:16:48	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:16:48	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:16:48	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:48	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:48	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:48	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:48	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:48	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:48	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:49	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:49	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:49	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:49	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:49	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:49	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:49	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:49	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:49	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:49	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:49	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:49	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:16:49	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:16:49	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:49	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:50	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:50	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:50	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:50	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:50	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:50	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:50	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:50	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:50	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:50	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:50	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:50	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:50	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:50	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:50	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:16:51	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:16:51	7.94	9.13	15.42	13.79	14.12	19.63
06.11.2019	11:16:51	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:16:51	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:16:51	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:16:51	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:16:51	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:16:51	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:16:51	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:16:51	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:16:51	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:16:51	7.94	9.13	15.42	13.79	14.11	19.63
06.11.2019	11:16:51	7.94	9.13	15.42	13.79	14.11	19.63
