ДАТАВРЕМЯ		Сер. сол,К	Кон. сол,К	Шина,К	Спаи 1,К	Пер,К	Спаи 2,К
05.02.2018	16:59:54	1064750130,82	193989249824833621000000,00	79936,02	868,28	39,04	21,12
05.02.2018	16:59:54	1072866496,70	116364167830643166000000,00	79712,51	873,18	39,03	21,10
05.02.2018	16:59:54	1076269300,79	58174694691865991600000,00	79700,12	873,98	39,12	21,14
05.02.2018	16:59:55	1072187421,65	34508930296634016800000,00	80185,19	869,59	39,08	21,14
05.02.2018	16:59:55	1071508840,91	46949677754100612100000,00	80222,64	869,99	39,05	21,07
05.02.2018	16:59:55	1069476060,44	221998958359789498000000,00	79811,77	871,41	39,18	21,06
05.02.2018	16:59:55	1068123337,53	1247785964875017400000000,00	79998,23	868,28	39,18	21,13
05.02.2018	16:59:55	1068799452,85	457878867157079221000000,00	80135,28	868,28	39,04	21,12
05.02.2018	16:59:55	1068799452,85	116364167830643166000000,00	79712,51	873,75	39,05	21,10
05.02.2018	16:59:55	1070830754,06	131692964344391841000000,00	79724,91	873,98	39,14	21,15
05.02.2018	16:59:55	1070153160,71	457878867157079221000000,00	80172,71	869,48	39,09	21,15
05.02.2018	16:59:55	1070153160,71	131692964344391841000000,00	80110,35	870,39	39,08	21,06
05.02.2018	16:59:55	1072187421,65	193989249824833621000000,00	79824,18	871,64	39,21	21,06
05.02.2018	16:59:55	1071508840,91	1815858779667030470000000,00	80072,96	868,63	39,20	21,14
05.02.2018	16:59:55	1072866496,70	3344620066834900650000000,00	80147,76	868,45	39,03	21,12
05.02.2018	16:59:55	1073546066,46	393336314963073967000000,00	79724,91	872,83	39,03	21,09
05.02.2018	16:59:55	1072866496,70	58174694691865991600000,00	79712,51	872,83	39,12	21,15
05.02.2018	16:59:55	1074906691,75	42296023471966939800000,00	80122,81	869,87	39,06	21,15
05.02.2018	16:59:55	1072866496,70	52211700454062110500000,00	80147,76	870,61	39,05	21,07
05.02.2018	16:59:55	1070153160,71	103076929367360122000000,00	79923,59	871,47	39,18	21,07
05.02.2018	16:59:55	1071508840,91	393336314963073967000000,00	80072,96	869,14	39,19	21,13
05.02.2018	16:59:55	1070830754,06	535119665175177297000000,00	80110,35	868,80	39,04	21,11
05.02.2018	16:59:55	1067447714,07	457878867157079221000000,00	79687,72	873,29	39,05	21,09
05.02.2018	16:59:55	1070830754,06	457878867157079221000000,00	79576,26	873,29	39,13	21,15
05.02.2018	16:59:55	1076269300,79	740228810577623716000000,00	80110,35	870,33	39,08	21,15
05.02.2018	16:59:55	1070830754,06	254841710542199041000000,00	80272,60	871,18	39,06	21,06
05.02.2018	16:59:55	1066772582,08	193989249824833621000000,00	80023,13	871,47	39,18	21,06
05.02.2018	16:59:55	1066097941,14	393336314963073967000000,00	80110,35	868,63	39,20	21,13
05.02.2018	16:59:55	1066097941,14	1500852850908934980000000,00	80072,96	868,57	39,06	21,12
05.02.2018	16:59:55	1066097941,14	2709522383825851180000000,00	79662,94	873,29	39,05	21,10
05.02.2018	16:59:55	1065423790,86	131692964344391841000000,00	79662,94	873,63	39,12	21,15
05.02.2018	16:59:55	1066097941,14	131692964344391841000000,00	80097,88	869,82	39,06	21,15
05.02.2018	16:59:55	1070153160,71	393336314963073967000000,00	80060,50	870,50	39,05	21,06
05.02.2018	16:59:55	1076269300,79	293494354533674608000000,00	79911,15	871,64	39,20	21,06
05.02.2018	16:59:55	1079000483,25	116364167830643166000000,00	80135,28	868,57	39,19	21,13
05.02.2018	16:59:55	1074226131,34	58174694691865991600000,00	80110,35	868,68	39,05	21,11
05.02.2018	16:59:55	1070153160,71	116364167830643166000000,00	79786,94	873,40	39,06	21,09
05.02.2018	16:59:55	1078316941,06	116364167830643166000000,00	79849,02	873,40	39,11	21,15
05.02.2018	16:59:55	1078316941,06	116364167830643166000000,00	80110,35	869,93	39,06	21,15
05.02.2018	16:59:55	1070830754,06	457878867157079221000000,00	80048,04	870,84	39,05	21,06
05.02.2018	16:59:55	1071508840,91	2210746537893236450000000,00	79998,23	871,86	39,18	21,06
05.02.2018	16:59:55	1072187421,65	339161543597775213000000,00	80235,12	869,25	39,19	21,13
05.02.2018	16:59:55	1070153160,71	293494354533674608000000,00	80147,76	868,97	39,05	21,11
05.02.2018	16:59:55	1069476060,44	1815858779667030470000000,00	79601,02	872,66	39,06	21,09
05.02.2018	16:59:55	1070153160,71	457878867157079221000000,00	79613,40	873,01	39,12	21,15
05.02.2018	16:59:55	1066097941,14	293494354533674608000000,00	80048,04	870,16	39,05	21,15
05.02.2018	16:59:55	1066772582,08	457878867157079221000000,00	79998,23	870,95	39,04	21,06
05.02.2018	16:59:55	1072187421,65	193989249824833621000000,00	79948,46	871,58	39,18	21,06
05.02.2018	16:59:55	1068799452,85	58174694691865991600000,00	80135,28	868,40	39,20	21,13
05.02.2018	16:59:55	1066097941,14	293494354533674608000000,00	80072,96	868,28	39,05	21,11
05.02.2018	16:59:55	1065423790,86	1247785964875017400000000,00	79675,33	873,06	39,06	21,08
05.02.2018	16:59:55	1066772582,08	293494354533674608000000,00	79675,33	872,78	39,13	21,15
05.02.2018	16:59:55	1067447714,07	149429760266771240000000,00	80135,28	869,70	39,05	21,15
05.02.2018	16:59:55	1070153160,71	81457848919409712700000,00	80010,68	871,86	39,05	21,06
05.02.2018	16:59:55	1074226131,34	393336314963073967000000,00	79786,94	872,66	39,20	21,06
05.02.2018	16:59:55	1070153160,71	18796584854000059800000000,00	80035,59	868,91	39,19	21,12
05.02.2018	16:59:55	1069476060,44	8434989043335563420000000,00	80060,50	868,63	39,05	21,10
05.02.2018	16:59:55	1070830754,06	1247785964875017400000000,00	79724,91	873,18	39,06	21,08
05.02.2018	16:59:55	1070830754,06	2210746537893236450000000,00	79774,53	873,01	39,13	21,16
05.02.2018	16:59:55	1072187421,65	3344620066834900650000000,00	80185,19	870,21	39,05	21,17
05.02.2018	16:59:55	1072866496,70	1043124112528739980000000,00	80122,81	871,52	39,04	21,07
05.02.2018	16:59:55	1069476060,44	876570744062316469000000,00	79948,46	872,49	39,19	21,06
05.02.2018	16:59:55	1070830754,06	4160319100793679440000000,00	80135,28	869,25	39,20	21,12
05.02.2018	16:59:55	1072866496,70	740228810577623716000000,00	80110,35	868,45	39,06	21,09
05.02.2018	16:59:55	1068123337,53	170016670397915332000000,00	79749,72	872,78	39,08	21,08
05.02.2018	16:59:55	1069476060,44	393336314963073967000000,00	79712,51	872,95	39,12	21,15
05.02.2018	16:59:55	1072866496,70	1500852850908934980000000,00	80048,04	869,82	39,06	21,16
05.02.2018	16:59:55	1076269300,79	1247785964875017400000000,00	80035,59	871,64	39,05	21,07
05.02.2018	16:59:55	1074226131,34	1815858779667030470000000,00	79836,60	872,55	39,19	21,07
05.02.2018	16:59:55	1070153160,71	1247785964875017400000000,00	80072,96	868,34	39,20	21,13
05.02.2018	16:59:55	1066772582,08	221998958359789498000000,00	80172,71	868,06	39,06	21,10
05.02.2018	16:59:55	1067447714,07	393336314963073967000000,00	79712,51	872,89	39,08	21,08
05.02.2018	16:59:55	1068799452,85	1815858779667030470000000,00	79687,72	873,46	39,12	21,15
05.02.2018	16:59:56	1067447714,07	2210746537893236450000000,00	80160,23	871,24	39,03	21,16
05.02.2018	16:59:56	1073546066,46	293494354533674608000000,00	80060,50	872,21	39,03	21,07
05.02.2018	16:59:56	1077633896,86	170016670397915332000000,00	79836,60	872,32	39,18	21,08
05.02.2018	16:59:56	1069476060,44	876570744062316469000000,00	80135,28	869,48	39,20	21,13
05.02.2018	16:59:56	1064076960,63	339161543597775213000000,00	80235,12	869,36	39,07	21,09
05.02.2018	16:59:56	1066772582,08	72658015489632610800000,00	79749,72	873,06	39,10	21,09
05.02.2018	16:59:56	1068799452,85	64947425531428660600000,00	79662,94	873,18	39,14	21,16
05.02.2018	16:59:56	1064750130,82	116364167830643166000000,00	80010,68	870,39	39,04	21,15
05.02.2018	16:59:56	1065423790,86	64947425531428660600000,00	80010,68	872,26	39,03	21,07
05.02.2018	16:59:56	1070830754,06	81457848919409712700000,00	79948,46	872,66	39,19	21,07
05.02.2018	16:59:56	1072187421,65	1500852850908934980000000,00	80197,67	868,17	39,20	21,12
05.02.2018	16:59:56	1071508840,91	1500852850908934980000000,00	80172,71	868,40	39,08	21,09
05.02.2018	16:59:56	1068123337,53	339161543597775213000000,00	79687,72	872,78	39,11	21,08
05.02.2018	16:59:56	1068799452,85	170016670397915332000000,00	79675,33	872,95	39,14	21,17
05.02.2018	16:59:56	1072866496,70	254841710542199041000000,00	80023,13	870,67	39,05	21,16
05.02.2018	16:59:56	1072866496,70	254841710542199041000000,00	79985,79	871,69	39,03	21,08
05.02.2018	16:59:56	1075587748,09	131692964344391841000000,00	79886,29	871,98	39,20	21,08
05.02.2018	16:59:56	1070830754,06	149429760266771240000000,00	80222,64	868,17	39,22	21,12
05.02.2018	16:59:56	1064750130,82	221998958359789498000000,00	80210,15	868,34	39,07	21,09
05.02.2018	16:59:56	1072187421,65	91526360312313454500000,00	79650,55	873,40	39,11	21,08
05.02.2018	16:59:56	1070830754,06	31249691864293026300000,00	79625,78	872,61	39,16	21,15
05.02.2018	16:59:56	1068123337,53	131692964344391841000000,00	80035,59	870,27	39,06	21,16
05.02.2018	16:59:56	1068799452,85	740228810577623716000000,00	80085,42	872,43	39,05	21,08
05.02.2018	16:59:56	1072187421,65	170016670397915332000000,00	79960,90	872,83	39,20	21,09
05.02.2018	16:59:56	1074906691,75	170016670397915332000000,00	80172,71	868,97	39,19	21,12
05.02.2018	16:59:56	1074906691,75	193989249824833621000000,00	80210,15	868,51	39,08	21,09
05.02.2018	16:59:56	1072866496,70	81457848919409712700000,00	79786,94	872,26	39,13	21,08
05.02.2018	16:59:56	1070830754,06	52211700454062110500000,00	79737,31	871,35	39,15	21,16
05.02.2018	16:59:56	1069476060,44	42296023471966939800000,00	80060,50	869,53	39,03	21,17
05.02.2018	16:59:56	1069476060,44	116364167830643166000000,00	79960,90	872,43	39,04	21,08
05.02.2018	16:59:56	1073546066,46	339161543597775213000000,00	79824,18	873,40	39,21	21,09
05.02.2018	16:59:56	1073546066,46	1247785964875017400000000,00	80222,64	869,25	39,20	21,12
05.02.2018	16:59:56	1070830754,06	1043124112528739980000000,00	80285,09	868,97	39,08	21,08
05.02.2018	16:59:56	1070830754,06	193989249824833621000000,00	79675,33	872,38	39,12	21,07
05.02.2018	16:59:56	1073546066,46	876570744062316469000000,00	79638,16	871,81	39,15	21,16
05.02.2018	16:59:56	1072187421,65	1247785964875017400000000,00	80023,13	869,99	39,03	21,16
05.02.2018	16:59:56	1070830754,06	72658015489632610800000,00	79849,02	871,98	39,03	21,08
05.02.2018	16:59:56	1073546066,46	46949677754100612100000,00	79849,02	872,43	39,18	21,09
05.02.2018	16:59:56	1072866496,70	81457848919409712700000,00	80172,71	868,40	39,19	21,12
05.02.2018	16:59:56	1070153160,71	221998958359789498000000,00	80035,59	868,34	39,08	21,08
05.02.2018	16:59:56	1072866496,70	254841710542199041000000,00	79588,64	872,32	39,12	21,08
05.02.2018	16:59:56	1077633896,86	627995303060445315000000,00	79638,16	871,35	39,15	21,16
05.02.2018	16:59:56	1074226131,34	740228810577623716000000,00	80060,50	869,87	39,02	21,16
05.02.2018	16:59:56	1069476060,44	254841710542199041000000,00	79985,79	872,32	39,02	21,08
05.02.2018	16:59:56	1066772582,08	58174694691865991600000,00	79873,87	872,66	39,20	21,09
05.02.2018	16:59:56	1068123337,53	72658015489632610800000,00	80210,15	868,85	39,21	21,12
05.02.2018	16:59:56	1070153160,71	116364167830643166000000,00	80297,59	868,80	39,09	21,08
05.02.2018	16:59:56	1070153160,71	58174694691865991600000,00	79762,12	872,55	39,13	21,07
05.02.2018	16:59:56	1074226131,34	116364167830643166000000,00	79601,02	871,52	39,16	21,16
05.02.2018	16:59:56	1074906691,75	64947425531428660600000,00	79936,02	869,82	39,02	21,16
05.02.2018	16:59:56	1070830754,06	116364167830643166000000,00	79886,29	872,15	39,02	21,08
05.02.2018	16:59:56	1068123337,53	627995303060445315000000,00	79849,02	872,49	39,18	21,10
05.02.2018	16:59:56	1067447714,07	457878867157079221000000,00	80197,67	868,63	39,18	21,13
05.02.2018	16:59:56	1066772582,08	221998958359789498000000,00	80197,67	868,68	39,09	21,09
05.02.2018	16:59:56	1067447714,07	91526360312313454500000,00	79786,94	871,98	39,14	21,08
05.02.2018	16:59:56	1071508840,91	72658015489632610800000,00	79762,12	870,73	39,16	21,16
05.02.2018	16:59:56	1071508840,91	103076929367360122000000,00	80060,50	869,14	39,03	21,16
05.02.2018	16:59:56	1066772582,08	170016670397915332000000,00	79886,29	872,15	39,02	21,09
05.02.2018	16:59:56	1061389170,23	131692964344391841000000,00	79786,94	873,29	39,18	21,10
05.02.2018	16:59:56	1068123337,53	46949677754100612100000,00	80222,64	868,68	39,17	21,13
05.02.2018	16:59:56	1073546066,46	116364167830643166000000,00	80197,67	868,74	39,08	21,08
05.02.2018	16:59:56	1071508840,91	91526360312313454500000,00	79749,72	872,55	39,14	21,08
05.02.2018	16:59:56	1072187421,65	72658015489632610800000,00	79724,91	871,12	39,16	21,17
05.02.2018	16:59:56	1070830754,06	58174694691865991600000,00	79849,02	870,33	39,02	21,16
05.02.2018	16:59:56	1073546066,46	25748560373011160500000,00	79774,53	873,23	39,03	21,09
05.02.2018	16:59:56	1072866496,70	81457848919409712700000,00	79762,12	872,72	39,20	21,11
05.02.2018	16:59:56	1070153160,71	193989249824833621000000,00	80135,28	868,11	39,18	21,13
05.02.2018	16:59:56	1075587748,09	64947425531428660600000,00	80222,64	868,85	39,08	21,07
05.02.2018	16:59:56	1074226131,34	42296023471966939800000,00	79712,51	872,38	39,14	21,07
05.02.2018	16:59:56	1063404279,87	103076929367360122000000,00	79849,02	871,12	39,15	21,16
05.02.2018	16:59:57	1056036979,73	393336314963073967000000,00	80135,28	870,10	39,03	21,16
05.02.2018	16:59:57	1060718443,22	293494354533674608000000,00	79861,44	873,06	39,02	21,09
05.02.2018	16:59:57	1067447714,07	254841710542199041000000,00	79749,72	872,78	39,17	21,11
05.02.2018	16:59:57	1068123337,53	457878867157079221000000,00	80172,71	867,89	39,16	21,13
05.02.2018	16:59:57	1063404279,87	72658015489632610800000,00	80172,71	868,00	39,08	21,08
05.02.2018	16:59:57	1066097941,14	25748560373011160500000,00	79724,91	871,12	39,14	21,07
05.02.2018	16:59:57	1069476060,44	116364167830643166000000,00	79774,53	870,33	39,15	21,15
05.02.2018	16:59:57	1068123337,53	627995303060445315000000,00	79998,23	869,36	39,02	21,16
05.02.2018	16:59:57	1066772582,08	457878867157079221000000,00	79898,72	873,01	39,03	21,09
05.02.2018	16:59:57	1064750130,82	116364167830643166000000,00	79849,02	873,92	39,18	21,11
05.02.2018	16:59:57	1066097941,14	81457848919409712700000,00	80222,64	868,23	39,16	21,14
05.02.2018	16:59:57	1068799452,85	64947425531428660600000,00	80272,60	867,89	39,08	21,08
05.02.2018	16:59:57	1070830754,06	64947425531428660600000,00	79749,72	871,64	39,14	21,07
05.02.2018	16:59:57	1076269300,79	293494354533674608000000,00	79774,53	870,56	39,17	21,16
05.02.2018	16:59:57	1079000483,25	131692964344391841000000,00	80060,50	869,82	39,04	21,16
05.02.2018	16:59:57	1075587748,09	58174694691865991600000,00	79811,77	873,23	39,01	21,10
05.02.2018	16:59:57	1076269300,79	116364167830643166000000,00	79811,77	873,23	39,16	21,11
05.02.2018	16:59:57	1074906691,75	91526360312313454500000,00	80247,61	867,95	39,15	21,13
05.02.2018	16:59:57	1072187421,65	46949677754100612100000,00	80235,12	868,11	39,09	21,07
05.02.2018	16:59:57	1068799452,85	58174694691865991600000,00	79774,53	871,64	39,15	21,07
05.02.2018	16:59:57	1067447714,07	876570744062316469000000,00	79811,77	870,27	39,16	21,16
05.02.2018	16:59:57	1070830754,06	3344620066834900650000000,00	79985,79	869,25	39,02	21,15
05.02.2018	16:59:57	1070830754,06	740228810577623716000000,00	79700,12	872,61	39,01	21,09
05.02.2018	16:59:57	1076269300,79	457878867157079221000000,00	79960,90	873,35	39,15	21,12
05.02.2018	16:59:57	1076269300,79	91526360312313454500000,00	80472,79	868,45	39,14	21,13
05.02.2018	16:59:57	1068799452,85	52211700454062110500000,00	80197,67	867,89	39,08	21,07
05.02.2018	16:59:57	1076269300,79	58174694691865991600000,00	79687,72	871,41	39,17	21,07
05.02.2018	16:59:57	1081054101,85	42296023471966939800000,00	79762,12	870,61	39,18	21,16
05.02.2018	16:59:57	1079000483,25	91526360312313454500000,00	79911,15	870,27	39,04	21,16
05.02.2018	16:59:57	1076951350,24	81457848919409712700000,00	79662,94	873,69	39,03	21,09
05.02.2018	16:59:57	1073546066,46	42296023471966939800000,00	79762,12	873,29	39,16	21,12
05.02.2018	16:59:57	1075587748,09	339161543597775213000000,00	80197,67	868,40	39,15	21,13
05.02.2018	16:59:57	1074906691,75	1043124112528739980000000,00	80135,28	868,23	39,09	21,07
05.02.2018	16:59:57	1070830754,06	293494354533674608000000,00	79811,77	871,75	39,18	21,06
05.02.2018	16:59:57	1072866496,70	91526360312313454500000,00	79861,44	870,84	39,17	21,15
05.02.2018	16:59:57	1070830754,06	221998958359789498000000,00	79960,90	869,53	39,01	21,16
05.02.2018	16:59:57	1064076960,63	293494354533674608000000,00	79774,53	873,01	39,01	21,10
05.02.2018	16:59:57	1067447714,07	58174694691865991600000,00	79762,12	873,29	39,14	21,12
05.02.2018	16:59:57	1076951350,24	131692964344391841000000,00	80172,71	868,23	39,13	21,13
05.02.2018	16:59:57	1074906691,75	52211700454062110500000,00	80260,10	868,34	39,08	21,07
05.02.2018	16:59:57	1072187421,65	52211700454062110500000,00	79811,77	871,35	39,16	21,07
05.02.2018	16:59:57	1072187421,65	627995303060445315000000,00	79774,53	869,82	39,16	21,15
05.02.2018	16:59:57	1068123337,53	64947425531428660600000,00	79886,29	869,25	39,02	21,16
05.02.2018	16:59:57	1070830754,06	34508930296634016800000,00	79588,64	873,12	39,03	21,10
05.02.2018	16:59:57	1075587748,09	81457848919409712700000,00	79749,72	873,46	39,15	21,13
05.02.2018	16:59:57	1069476060,44	91526360312313454500000,00	80372,62	868,23	39,13	21,14
05.02.2018	16:59:57	1068799452,85	103076929367360122000000,00	80297,59	868,17	39,08	21,06
05.02.2018	16:59:57	1070830754,06	72658015489632610800000,00	79836,60	871,01	39,16	21,07
05.02.2018	16:59:57	1066097941,14	131692964344391841000000,00	79898,72	869,99	39,16	21,16
05.02.2018	16:59:57	1071508840,91	457878867157079221000000,00	80035,59	869,82	39,01	21,15
05.02.2018	16:59:57	1071508840,91	103076929367360122000000,00	79712,51	873,12	39,01	21,10
05.02.2018	16:59:57	1070153160,71	31249691864293026300000,00	79662,94	873,29	39,14	21,13
05.02.2018	16:59:57	1068799452,85	58174694691865991600000,00	80210,15	868,51	39,12	21,14
05.02.2018	16:59:57	1062732088,16	58174694691865991600000,00	80210,15	868,68	39,08	21,06
05.02.2018	16:59:57	1066772582,08	393336314963073967000000,00	79811,77	871,92	39,17	21,06
05.02.2018	16:59:57	1069476060,44	1815858779667030470000000,00	79898,72	870,27	39,18	21,15
05.02.2018	16:59:57	1066772582,08	876570744062316469000000,00	79985,79	869,25	39,02	21,15
05.02.2018	16:59:57	1069476060,44	535119665175177297000000,00	79638,16	873,12	39,02	21,10
05.02.2018	16:59:57	1079000483,25	131692964344391841000000,00	79588,64	873,01	39,15	21,14
05.02.2018	16:59:57	1078316941,06	64947425531428660600000,00	80147,76	868,23	39,11	21,14
05.02.2018	16:59:57	1067447714,07	64947425531428660600000,00	80197,67	868,97	39,09	21,07
05.02.2018	16:59:57	1064076960,63	193989249824833621000000,00	79886,29	871,35	39,18	21,06
05.02.2018	16:59:57	1070153160,71	293494354533674608000000,00	79985,79	869,31	39,17	21,15
05.02.2018	16:59:57	1072866496,70	91526360312313454500000,00	79973,34	869,25	39,02	21,14
05.02.2018	16:59:57	1069476060,44	64947425531428660600000,00	79737,31	873,18	39,02	21,10
05.02.2018	16:59:57	1069476060,44	103076929367360122000000,00	79712,51	873,29	39,14	21,13
05.02.2018	16:59:57	1068799452,85	293494354533674608000000,00	80160,23	869,08	39,10	21,14
05.02.2018	16:59:57	1072866496,70	1815858779667030470000000,00	80172,71	869,25	39,06	21,06
05.02.2018	16:59:57	1074226131,34	1815858779667030470000000,00	79824,18	872,04	39,17	21,06
05.02.2018	16:59:57	1068799452,85	535119665175177297000000,00	79923,59	870,33	39,17	21,14
05.02.2018	16:59:58	1069476060,44	876570744062316469000000,00	80010,68	869,65	39,01	21,14
05.02.2018	16:59:58	1070830754,06	293494354533674608000000,00	79824,18	873,40	39,01	21,10
05.02.2018	16:59:58	1072866496,70	58174694691865991600000,00	79786,94	873,40	39,16	21,14
05.02.2018	16:59:58	1070830754,06	64947425531428660600000,00	80235,12	868,97	39,12	21,14
05.02.2018	16:59:58	1070830754,06	193989249824833621000000,00	80272,60	869,65	39,06	21,07
05.02.2018	16:59:58	1074226131,34	1247785964875017400000000,00	79849,02	872,09	39,17	21,07
05.02.2018	16:59:58	1074226131,34	2210746537893236450000000,00	79973,34	869,65	39,18	21,14
05.02.2018	16:59:58	1072187421,65	393336314963073967000000,00	80097,88	868,85	39,02	21,13
05.02.2018	16:59:58	1072866496,70	193989249824833621000000,00	79675,33	873,06	39,02	21,10
05.02.2018	16:59:58	1070830754,06	64947425531428660600000,00	79786,94	873,69	39,14	21,14
05.02.2018	16:59:58	1067447714,07	19475556878538617400000,00	80360,11	869,82	39,09	21,14
05.02.2018	16:59:58	1070153160,71	21344579747538668600000,00	80272,60	869,70	39,06	21,07
05.02.2018	16:59:58	1070830754,06	81457848919409712700000,00	79873,87	870,67	39,18	21,07
05.02.2018	16:59:58	1068799452,85	393336314963073967000000,00	80035,59	868,74	39,18	21,15
05.02.2018	16:59:58	1070153160,71	254841710542199041000000,00	80035,59	868,91	39,01	21,14
05.02.2018	16:59:58	1066772582,08	339161543597775213000000,00	79625,78	873,23	39,04	21,10
05.02.2018	16:59:58	1064750130,82	221998958359789498000000,00	79724,91	873,75	39,15	21,14
05.02.2018	16:59:58	1070830754,06	91526360312313454500000,00	80285,09	870,16	39,09	21,14
05.02.2018	16:59:58	1074906691,75	103076929367360122000000,00	80347,60	870,16	39,07	21,06
05.02.2018	16:59:58	1070830754,06	131692964344391841000000,00	79998,23	871,47	39,17	21,06
05.02.2018	16:59:58	1062060385,08	116364167830643166000000,00	80072,96	869,31	39,17	21,14
05.02.2018	16:59:58	1062060385,08	42296023471966939800000,00	80097,88	868,91	39,01	21,14
05.02.2018	16:59:58	1069476060,44	81457848919409712700000,00	79712,51	873,01	39,02	21,10
05.02.2018	16:59:58	1070153160,71	627995303060445315000000,00	79811,77	873,75	39,13	21,14
05.02.2018	16:59:58	1070153160,71	1815858779667030470000000,00	80310,09	870,21	39,09	21,14
05.02.2018	16:59:58	1076269300,79	1815858779667030470000000,00	80085,42	870,21	39,07	21,07
05.02.2018	16:59:58	1079684523,83	116364167830643166000000,00	79724,91	871,35	39,18	21,06
05.02.2018	16:59:58	1073546066,46	116364167830643166000000,00	79960,90	869,19	39,18	21,13
05.02.2018	16:59:58	1070830754,06	3344620066834900650000000,00	79973,34	869,02	39,02	21,12
05.02.2018	16:59:58	1072866496,70	2210746537893236450000000,00	79650,55	874,03	39,02	21,09
05.02.2018	16:59:58	1073546066,46	535119665175177297000000,00	79625,78	874,43	39,13	21,14
05.02.2018	16:59:58	1074226131,34	193989249824833621000000,00	80110,35	869,65	39,08	21,14
05.02.2018	16:59:58	1071508840,91	293494354533674608000000,00	80210,15	869,87	39,06	21,07
05.02.2018	16:59:58	1068799452,85	457878867157079221000000,00	79948,46	871,75	39,20	21,07
05.02.2018	16:59:58	1070830754,06	876570744062316469000000,00	79985,79	869,08	39,20	21,14
05.02.2018	16:59:58	1068123337,53	2210746537893236450000000,00	80122,81	868,80	39,03	21,12
05.02.2018	16:59:58	1060718443,22	193989249824833621000000,00	79923,59	873,12	39,05	21,09
05.02.2018	16:59:58	1068123337,53	131692964344391841000000,00	79886,29	872,66	39,14	21,14
05.02.2018	16:59:58	1070153160,71	193989249824833621000000,00	80235,12	869,25	39,07	21,15
05.02.2018	16:59:58	1068123337,53	393336314963073967000000,00	80147,76	870,33	39,05	21,06
05.02.2018	16:59:58	1070830754,06	393336314963073967000000,00	79973,34	871,98	39,18	21,06
05.02.2018	16:59:58	1075587748,09	170016670397915332000000,00	80122,81	869,42	39,18	21,13
05.02.2018	16:59:58	1069476060,44	293494354533674608000000,00	80072,96	868,85	39,05	21,12
05.02.2018	16:59:58	1062732088,16	116364167830643166000000,00	79774,53	872,89	39,05	21,09
05.02.2018	16:59:58	1070153160,71	52211700454062110500000,00	79724,91	873,29	39,15	21,15
05.02.2018	16:59:58	1068799452,85	72658015489632610800000,00	80110,35	869,65	39,09	21,15
05.02.2018	16:59:58	1068123337,53	46949677754100612100000,00	80035,59	870,10	39,06	21,07
05.02.2018	16:59:58	1069476060,44	64947425531428660600000,00	79849,02	871,52	39,19	21,06
05.02.2018	16:59:58	1074226131,34	149429760266771240000000,00	80197,67	868,63	39,19	21,13
05.02.2018	16:59:58	1070153160,71	116364167830643166000000,00	80097,88	868,45	39,03	21,11
05.02.2018	16:59:58	1066772582,08	535119665175177297000000,00	79613,40	873,46	39,05	21,09
05.02.2018	16:59:58	1072187421,65	535119665175177297000000,00	79700,12	873,46	39,13	21,15
05.02.2018	16:59:58	1070153160,71	81457848919409712700000,00	80235,12	869,76	39,07	21,15
