ДАТАВРЕМЯ		Сер. сол,К	Кон. сол,К	Шина,К	Спаи 1,К	Пер,К	Спаи 2,К
05.02.2018	16:54:32	1054703786,39	1815858779667030470000000,00	79638,16	869,08	39,18	21,16
05.02.2018	16:54:32	1052043202,55	339161543597775213000000,00	79923,59	868,91	39,02	21,16
05.02.2018	16:54:32	1058040405,45	1500852850908934980000000,00	79650,55	873,40	39,01	21,10
05.02.2018	16:54:32	1057372111,58	6602336765518309630000000,00	79687,72	873,18	39,16	21,13
05.02.2018	16:54:32	1055370140,94	4160319100793679440000000,00	80210,15	868,00	39,15	21,14
05.02.2018	16:54:32	1056036979,73	876570744062316469000000,00	80035,59	867,83	39,09	21,07
05.02.2018	16:54:32	1057372111,58	3344620066834900650000000,00	79625,78	870,39	39,17	21,08
05.02.2018	16:54:32	1060718443,22	540051869560990340000000000,00	79737,31	868,97	39,18	21,16
05.02.2018	16:54:32	1062732088,16	8434989043335563420000000,00	79799,35	868,28	39,02	21,15
05.02.2018	16:54:32	1062060385,08	4160319100793679440000000,00	79415,58	872,61	39,02	21,11
05.02.2018	16:54:32	1056704303,14	18796584854000059800000000,00	79464,98	873,12	39,15	21,14
05.02.2018	16:54:32	1055370140,94	66797188333908132800000000,00	80048,04	868,11	39,12	21,15
05.02.2018	16:54:32	1059378451,08	214154024539081565000000000,00	79960,90	868,00	39,08	21,07
05.02.2018	16:54:32	1058709185,15	3344620066834900650000000,00	79601,02	869,93	39,19	21,07
05.02.2018	16:54:32	1058709185,15	1043124112528739980000000,00	79811,77	868,17	39,18	21,15
05.02.2018	16:54:32	1058040405,45	1500852850908934980000000,00	79960,90	868,17	39,03	21,14
05.02.2018	16:54:32	1056036979,73	1500852850908934980000000,00	79489,70	872,38	39,04	21,11
05.02.2018	16:54:32	1058040405,45	10889281007912656400000000,00	79440,27	872,15	39,15	21,14
05.02.2018	16:54:32	1056704303,14	1815858779667030470000000,00	80085,42	867,78	39,10	21,14
05.02.2018	16:54:32	1056036979,73	193989249824833621000000,00	80085,42	868,06	39,09	21,07
05.02.2018	16:54:32	1060048203,64	393336314963073967000000,00	79601,02	870,16	39,20	21,07
05.02.2018	16:54:32	1057372111,58	393336314963073967000000,00	79687,72	868,57	39,19	21,15
05.02.2018	16:54:32	1055370140,94	1500852850908934980000000,00	79849,02	868,00	39,03	21,14
05.02.2018	16:54:32	1054037915,67	6602336765518309630000000,00	79502,06	871,52	39,03	21,10
05.02.2018	16:54:32	1056036979,73	8434989043335563420000000,00	79415,58	872,38	39,14	21,14
05.02.2018	16:54:32	1059378451,08	25190047836006619500000000,00	79923,59	868,63	39,10	21,14
05.02.2018	16:54:32	1060048203,64	25190047836006619500000000,00	79948,46	868,45	39,07	21,07
05.02.2018	16:54:32	1065423790,86	34269013977816500500000000,00	79539,15	870,21	39,19	21,07
05.02.2018	16:54:32	1062732088,16	3344620066834900650000000,00	79737,31	867,89	39,19	21,15
05.02.2018	16:54:32	1058709185,15	1815858779667030470000000,00	79849,02	867,72	39,03	21,15
05.02.2018	16:54:32	1060048203,64	8434989043335563420000000,00	79601,02	872,21	39,04	21,10
05.02.2018	16:54:32	1060718443,22	18796584854000059800000000,00	79675,33	871,98	39,14	21,14
05.02.2018	16:54:32	1061389170,23	14218192335029607100000000,00	80072,96	867,66	39,09	21,15
05.02.2018	16:54:32	1059378451,08	334078547280106838000000000,00	80023,13	868,23	39,06	21,07
05.02.2018	16:54:32	1057372111,58	1612692052262690170000000000,00	79650,55	870,21	39,18	21,07
05.02.2018	16:54:32	1059378451,08	876570744062316469000000,00	79700,12	868,17	39,20	21,14
05.02.2018	16:54:32	1059378451,08	254841710542199041000000,00	79886,29	868,40	39,05	21,13
05.02.2018	16:54:32	1056704303,14	1043124112528739980000000,00	79601,02	872,66	39,04	21,11
05.02.2018	16:54:32	1056036979,73	2210746537893236450000000,00	79526,78	872,49	39,14	21,15
05.02.2018	16:54:32	1057372111,58	25190047836006619500000000,00	79923,59	868,74	39,09	21,15
05.02.2018	16:54:32	1056036979,73	5217751461268953500000000,00	79985,79	869,25	39,06	21,07
05.02.2018	16:54:32	1060048203,64	535119665175177297000000,00	79849,02	870,95	39,19	21,06
05.02.2018	16:54:32	1059378451,08	14218192335029607100000000,00	79923,59	868,23	39,20	21,14
05.02.2018	16:54:32	1054037915,67	3034664167585085110000000000,00	79873,87	867,49	39,05	21,13
05.02.2018	16:54:32	1054037915,67	34269013977816500500000000,00	79415,58	872,21	39,05	21,10
05.02.2018	16:54:32	1062060385,08	5217751461268953500000000,00	79403,23	872,26	39,13	21,15
05.02.2018	16:54:32	1066772582,08	339161543597775213000000,00	79948,46	868,17	39,08	21,15
05.02.2018	16:54:32	1056704303,14	116364167830643166000000,00	79923,59	869,31	39,06	21,07
05.02.2018	16:54:32	1054703786,39	393336314963073967000000,00	79724,91	871,12	39,18	21,06
05.02.2018	16:54:32	1060048203,64	2709522383825851180000000,00	79936,02	868,17	39,20	21,14
05.02.2018	16:54:32	1060718443,22	25190047836006619500000000,00	79849,02	867,49	39,05	21,12
05.02.2018	16:54:32	1061389170,23	3344620066834900650000000,00	79415,58	871,92	39,05	21,10
05.02.2018	16:54:32	1064750130,82	740228810577623716000000,00	79464,98	872,26	39,14	21,15
05.02.2018	16:54:32	1064076960,63	1247785964875017400000000,00	79911,15	869,31	39,08	21,15
05.02.2018	16:54:32	1061389170,23	2709522383825851180000000,00	79836,60	870,44	39,07	21,06
05.02.2018	16:54:32	1062060385,08	5217751461268953500000000,00	79650,55	871,58	39,20	21,06
05.02.2018	16:54:33	1060048203,64	8434989043335563420000000,00	79849,02	868,68	39,21	21,13
05.02.2018	16:54:33	1060048203,64	4160319100793679440000000,00	79898,72	868,28	39,05	21,11
05.02.2018	16:54:33	1062060385,08	8434989043335563420000000,00	79440,27	872,66	39,07	21,10
05.02.2018	16:54:33	1061389170,23	5217751461268953500000000,00	79403,23	872,32	39,14	21,15
05.02.2018	16:54:33	1060718443,22	193989249824833621000000,00	79960,90	868,74	39,06	21,16
05.02.2018	16:54:33	1058040405,45	393336314963073967000000,00	79936,02	870,10	39,05	21,07
05.02.2018	16:54:33	1058709185,15	1500852850908934980000000,00	79774,53	871,24	39,19	21,06
05.02.2018	16:54:33	1058040405,45	627995303060445315000000,00	80023,13	867,66	39,19	21,13
05.02.2018	16:54:33	1054037915,67	14218192335029607100000000,00	79998,23	868,00	39,05	21,11
05.02.2018	16:54:33	1056036979,73	8434989043335563420000000,00	79526,78	873,46	39,06	21,09
05.02.2018	16:54:33	1060048203,64	1043124112528739980000000,00	79563,89	872,78	39,13	21,15
05.02.2018	16:54:33	1059378451,08	457878867157079221000000,00	79898,72	869,31	39,07	21,16
05.02.2018	16:54:33	1058709185,15	221998958359789498000000,00	79824,18	870,44	39,07	21,07
05.02.2018	16:54:33	1056704303,14	339161543597775213000000,00	79687,72	870,56	39,22	21,07
05.02.2018	16:54:33	1058040405,45	2210746537893236450000000,00	79873,87	867,10	39,21	21,12
05.02.2018	16:54:33	1058709185,15	96105017612010906200000000,00	79873,87	867,27	39,07	21,10
05.02.2018	16:54:33	1055370140,94	2210746537893236450000000,00	79440,27	872,43	39,09	21,09
05.02.2018	16:54:33	1057372111,58	393336314963073967000000,00	79427,93	872,78	39,14	21,15
05.02.2018	16:54:33	1056704303,14	393336314963073967000000,00	79849,02	869,31	39,05	21,16
05.02.2018	16:54:33	1056704303,14	293494354533674608000000,00	79849,02	870,21	39,05	21,07
05.02.2018	16:54:33	1062060385,08	876570744062316469000000,00	79662,94	871,01	39,20	21,07
05.02.2018	16:54:33	1060048203,64	740228810577623716000000,00	79960,90	867,72	39,20	21,13
05.02.2018	16:54:33	1058709185,15	393336314963073967000000,00	80122,81	867,55	39,06	21,10
05.02.2018	16:54:33	1064750130,82	8434989043335563420000000,00	79576,26	871,69	39,09	21,09
05.02.2018	16:54:33	1059378451,08	5217751461268953500000000,00	79526,78	871,64	39,15	21,16
05.02.2018	16:54:33	1054703786,39	4160319100793679440000000,00	79960,90	868,97	39,06	21,16
05.02.2018	16:54:33	1054037915,67	18796584854000059800000000,00	79786,94	870,44	39,04	21,07
05.02.2018	16:54:33	1058040405,45	5217751461268953500000000,00	79601,02	871,07	39,19	21,07
05.02.2018	16:54:33	1068123337,53	5217751461268953500000000,00	79861,44	867,66	39,20	21,12
05.02.2018	16:54:33	1065423790,86	6602336765518309630000000,00	79960,90	868,00	39,07	21,09
05.02.2018	16:54:33	1064750130,82	5217751461268953500000000,00	79464,98	872,21	39,10	21,08
05.02.2018	16:54:33	1062060385,08	6602336765518309630000000,00	79452,63	871,69	39,14	21,16
05.02.2018	16:54:33	1060048203,64	6602336765518309630000000,00	79873,87	869,87	39,04	21,16
05.02.2018	16:54:33	1062732088,16	4160319100793679440000000,00	79712,51	871,75	39,04	21,07
05.02.2018	16:54:33	1064076960,63	14218192335029607100000000,00	79638,16	872,09	39,20	21,08
05.02.2018	16:54:33	1066097941,14	96105017612010906200000000,00	80060,50	868,11	39,21	21,12
05.02.2018	16:54:33	1058709185,15	910292756610642720000000000,00	80072,96	867,61	39,09	21,09
05.02.2018	16:54:33	1056036979,73	25190047836006619500000000,00	79526,78	871,69	39,11	21,08
05.02.2018	16:54:33	1059378451,08	4160319100793679440000000,00	79588,64	871,86	39,15	21,15
05.02.2018	16:54:33	1063404279,87	1043124112528739980000000,00	79960,90	870,44	39,05	21,16
05.02.2018	16:54:33	1063404279,87	740228810577623716000000,00	79724,91	871,30	39,04	21,08
05.02.2018	16:54:33	1060048203,64	14218192335029607100000000,00	79576,26	871,01	39,20	21,08
05.02.2018	16:54:33	1060048203,64	96105017612010906200000000,00	79923,59	867,61	39,21	21,12
05.02.2018	16:54:33	1060718443,22	10889281007912656400000000,00	79911,15	867,32	39,09	21,09
05.02.2018	16:54:33	1058709185,15	1247785964875017400000000,00	79378,55	871,64	39,12	21,09
05.02.2018	16:54:33	1056036979,73	4160319100793679440000000,00	79489,70	871,24	39,16	21,16
05.02.2018	16:54:33	1058040405,45	10889281007912656400000000,00	79998,23	868,85	39,05	21,16
05.02.2018	16:54:33	1064750130,82	1043124112528739980000000,00	79861,44	871,12	39,04	21,08
05.02.2018	16:54:33	1064750130,82	393336314963073967000000,00	79749,72	871,52	39,21	21,09
05.02.2018	16:54:33	1058040405,45	876570744062316469000000,00	80085,42	867,27	39,20	21,12
05.02.2018	16:54:33	1058709185,15	627995303060445315000000,00	80097,88	867,66	39,08	21,08
05.02.2018	16:54:33	1060048203,64	627995303060445315000000,00	79502,06	871,92	39,12	21,08
05.02.2018	16:54:33	1062060385,08	34269013977816500500000000,00	79403,23	870,56	39,15	21,16
05.02.2018	16:54:33	1062060385,08	540051869560990340000000000,00	79774,53	868,74	39,04	21,16
05.02.2018	16:54:33	1058040405,45	34269013977816500500000000,00	79576,26	871,64	39,04	21,09
05.02.2018	16:54:33	1061389170,23	1500852850908934980000000,00	79464,98	871,75	39,20	21,09
05.02.2018	16:54:33	1060718443,22	131692964344391841000000,00	79886,29	867,32	39,19	21,13
05.02.2018	16:54:33	1058040405,45	254841710542199041000000,00	79936,02	867,32	39,09	21,08
05.02.2018	16:54:34	1062060385,08	18796584854000059800000000,00	79440,27	871,18	39,13	21,08
05.02.2018	16:54:34	1059378451,08	6602336765518309630000000,00	79464,98	870,39	39,15	21,16
05.02.2018	16:54:34	1056704303,14	535119665175177297000000,00	79873,87	869,42	39,03	21,17
05.02.2018	16:54:34	1061389170,23	627995303060445315000000,00	79700,12	871,75	39,04	21,09
05.02.2018	16:54:34	1064076960,63	254841710542199041000000,00	79539,15	871,47	39,21	21,11
05.02.2018	16:54:34	1065423790,86	876570744062316469000000,00	79923,59	867,10	39,19	21,13
05.02.2018	16:54:34	1062060385,08	34269013977816500500000000,00	79973,34	866,64	39,09	21,08
05.02.2018	16:54:34	1058709185,15	2709522383825851180000000,00	79502,06	870,95	39,15	21,08
05.02.2018	16:54:34	1058709185,15	876570744062316469000000,00	79489,70	870,39	39,16	21,17
05.02.2018	16:54:34	1054037915,67	876570744062316469000000,00	79824,18	868,51	39,03	21,17
05.02.2018	16:54:34	1056036979,73	2709522383825851180000000,00	79749,72	871,24	39,04	21,09
05.02.2018	16:54:34	1062060385,08	5217751461268953500000000,00	79650,55	871,41	39,21	21,11
05.02.2018	16:54:34	1062732088,16	876570744062316469000000,00	80072,96	866,87	39,18	21,14
05.02.2018	16:54:34	1061389170,23	1043124112528739980000000,00	79998,23	867,15	39,09	21,08
05.02.2018	16:54:34	1058040405,45	1247785964875017400000000,00	79403,23	871,12	39,15	21,08
05.02.2018	16:54:34	1058040405,45	876570744062316469000000,00	79477,34	870,21	39,17	21,16
05.02.2018	16:54:34	1060718443,22	4160319100793679440000000,00	79700,12	868,80	39,05	21,16
05.02.2018	16:54:34	1058709185,15	34269013977816500500000000,00	79464,98	871,47	39,03	21,09
05.02.2018	16:54:34	1056704303,14	66797188333908132800000000,00	79452,63	872,55	39,19	21,11
05.02.2018	16:54:34	1054703786,39	334078547280106838000000000,00	80010,68	868,00	39,19	21,13
05.02.2018	16:54:34	1055370140,94	96105017612010906200000000,00	80060,50	866,87	39,09	21,08
05.02.2018	16:54:34	1062732088,16	334078547280106838000000000,00	79489,70	870,16	39,16	21,07
05.02.2018	16:54:34	1066097941,14	18796584854000059800000000,00	79514,42	869,25	39,18	21,17
05.02.2018	16:54:34	1056704303,14	6602336765518309630000000,00	79811,77	868,51	39,03	21,17
05.02.2018	16:54:34	1054037915,67	1500852850908934980000000,00	79625,78	872,04	39,03	21,09
05.02.2018	16:54:34	1060048203,64	221998958359789498000000,00	79563,89	872,21	39,18	21,11
05.02.2018	16:54:34	1059378451,08	2709522383825851180000000,00	79936,02	867,95	39,18	21,13
05.02.2018	16:54:34	1056036979,73	47402629337757360200000000,00	79936,02	868,06	39,11	21,07
05.02.2018	16:54:34	1058040405,45	96105017612010906200000000,00	79440,27	870,84	39,18	21,07
05.02.2018	16:54:34	1056704303,14	14218192335029607100000000,00	79440,27	869,48	39,18	21,16
05.02.2018	16:54:34	1053372528,39	4160319100793679440000000,00	79675,33	868,85	39,03	21,16
05.02.2018	16:54:34	1056036979,73	1815858779667030470000000,00	79601,02	871,98	39,03	21,10
05.02.2018	16:54:34	1060718443,22	627995303060445315000000,00	79601,02	871,64	39,19	21,12
05.02.2018	16:54:34	1058709185,15	627995303060445315000000,00	79998,23	867,89	39,17	21,14
05.02.2018	16:54:34	1056704303,14	5217751461268953500000000,00	80060,50	867,95	39,10	21,07
05.02.2018	16:54:34	1055370140,94	540051869560990340000000000,00	79551,52	870,33	39,18	21,07
05.02.2018	16:54:34	1056036979,73	214154024539081565000000000,00	79625,78	869,48	39,19	21,16
05.02.2018	16:54:34	1058709185,15	14218192335029607100000000,00	79911,15	868,85	39,04	21,16
05.02.2018	16:54:34	1059378451,08	5217751461268953500000000,00	79563,89	872,15	39,03	21,10
05.02.2018	16:54:34	1054037915,67	25190047836006619500000000,00	79477,34	872,32	39,16	21,12
05.02.2018	16:54:34	1054037915,67	34269013977816500500000000,00	79936,02	867,78	39,16	21,14
05.02.2018	16:54:34	1060718443,22	2210746537893236450000000,00	79923,59	867,66	39,12	21,07
05.02.2018	16:54:34	1060718443,22	1815858779667030470000000,00	79613,40	870,44	39,18	21,07
05.02.2018	16:54:34	1058709185,15	47402629337757360200000000,00	79749,72	868,85	39,17	21,16
05.02.2018	16:54:34	1052707624,15	18796584854000059800000000,00	79836,60	868,00	39,03	21,16
05.02.2018	16:54:34	1054037915,67	14218192335029607100000000,00	79551,52	871,58	39,04	21,10
05.02.2018	16:54:34	1060048203,64	334078547280106838000000000,00	79440,27	871,98	39,17	21,12
05.02.2018	16:54:34	1057372111,58	3344620066834900650000000,00	79936,02	867,66	39,15	21,14
05.02.2018	16:54:34	1052043202,55	3344620066834900650000000,00	80060,50	868,06	39,10	21,07
05.02.2018	16:54:34	1056704303,14	5217751461268953500000000,00	79588,64	871,58	39,17	21,07
05.02.2018	16:54:34	1060718443,22	627995303060445315000000,00	79625,78	869,19	39,17	21,16
05.02.2018	16:54:34	1058040405,45	47402629337757360200000000,00	79786,94	867,66	39,02	21,15
05.02.2018	16:54:34	1058040405,45	34570123715690859400000000000,00	79601,02	871,41	39,03	21,10
05.02.2018	16:54:34	1063404279,87	96105017612010906200000000,00	79576,26	871,64	39,17	21,13
05.02.2018	16:54:34	1066097941,14	10889281007912656400000000,00	79911,15	867,66	39,13	21,15
05.02.2018	16:54:34	1063404279,87	393336314963073967000000,00	79911,15	868,06	39,09	21,07
05.02.2018	16:54:34	1064076960,63	170016670397915332000000,00	79601,02	870,67	39,18	21,06
05.02.2018	16:54:34	1066772582,08	535119665175177297000000,00	79675,33	869,08	39,19	21,15
05.02.2018	16:54:34	1062732088,16	627995303060445315000000,00	79786,94	868,91	39,03	21,15
05.02.2018	16:54:34	1060048203,64	3344620066834900650000000,00	79452,63	873,58	39,02	21,10
05.02.2018	16:54:34	1057372111,58	141557424413430561000000000,00	79427,93	873,01	39,15	21,13
05.02.2018	16:54:34	1054037915,67	141557424413430561000000000,00	79923,59	867,83	39,12	21,14
05.02.2018	16:54:34	1055370140,94	25190047836006619500000000,00	79985,79	868,06	39,09	21,07
05.02.2018	16:54:34	1058709185,15	6602336765518309630000000,00	79712,51	870,44	39,19	21,07
05.02.2018	16:54:34	1062732088,16	740228810577623716000000,00	79749,72	868,74	39,19	21,15
05.02.2018	16:54:34	1064750130,82	4160319100793679440000000,00	79737,31	868,57	39,03	21,15
