ДАТАВРЕМЯ		Сер. сол,К	Кон. сол,К	Шина,К	Спаи 1,К	Пер,К	Спаи 2,К
05.02.2018	16:51:12	1056704303,14	18796584854000059800000000,00	79861,44	867,21	39,07	21,09
05.02.2018	16:51:12	1055370140,94	34269013977816500500000000,00	79452,63	871,52	39,11	21,09
05.02.2018	16:51:12	1060048203,64	96105017612010906200000000,00	79502,06	871,64	39,16	21,16
05.02.2018	16:51:12	1058709185,15	6602336765518309630000000,00	79774,53	869,87	39,06	21,16
05.02.2018	16:51:12	1057372111,58	393336314963073967000000,00	79737,31	871,35	39,05	21,08
05.02.2018	16:51:12	1060718443,22	1815858779667030470000000,00	79650,55	870,84	39,20	21,09
05.02.2018	16:51:12	1061389170,23	2709522383825851180000000,00	79936,02	867,04	39,20	21,13
05.02.2018	16:51:12	1060048203,64	1815858779667030470000000,00	79960,90	867,32	39,08	21,09
05.02.2018	16:51:12	1060048203,64	34269013977816500500000000,00	79427,93	871,64	39,11	21,08
05.02.2018	16:51:12	1060048203,64	8434989043335563420000000,00	79427,93	871,24	39,15	21,16
05.02.2018	16:51:12	1060048203,64	18796584854000059800000000,00	79873,87	868,97	39,06	21,16
05.02.2018	16:51:12	1061389170,23	141557424413430561000000000,00	79836,60	870,90	39,06	21,08
05.02.2018	16:51:12	1061389170,23	96105017612010906200000000,00	79662,94	871,18	39,21	21,08
05.02.2018	16:51:12	1060048203,64	66797188333908132800000000,00	79998,23	867,21	39,20	21,12
05.02.2018	16:51:12	1060048203,64	5217751461268953500000000,00	79985,79	867,32	39,09	21,08
05.02.2018	16:51:12	1062060385,08	25190047836006619500000000,00	79390,89	871,69	39,12	21,08
05.02.2018	16:51:12	1062060385,08	910292756610642720000000000,00	79415,58	871,52	39,15	21,16
05.02.2018	16:51:12	1060048203,64	14218192335029607100000000,00	79849,02	870,21	39,04	21,16
05.02.2018	16:51:12	1057372111,58	1815858779667030470000000,00	79749,72	871,69	39,04	21,08
05.02.2018	16:51:12	1058709185,15	2210746537893236450000000,00	79601,02	871,58	39,19	21,09
05.02.2018	16:51:12	1061389170,23	1500852850908934980000000,00	79886,29	867,61	39,19	21,13
05.02.2018	16:51:12	1060048203,64	740228810577623716000000,00	79973,34	867,15	39,08	21,09
05.02.2018	16:51:12	1057372111,58	1043124112528739980000000,00	79403,23	871,30	39,13	21,09
05.02.2018	16:51:12	1058040405,45	627995303060445315000000,00	79366,21	871,07	39,15	21,17
05.02.2018	16:51:12	1058709185,15	740228810577623716000000,00	79811,77	869,25	39,05	21,16
05.02.2018	16:51:12	1058709185,15	740228810577623716000000,00	79638,16	871,92	39,05	21,08
05.02.2018	16:51:12	1060048203,64	2210746537893236450000000,00	79514,42	872,21	39,18	21,10
05.02.2018	16:51:12	1058040405,45	8434989043335563420000000,00	79898,72	867,49	39,18	21,12
05.02.2018	16:51:12	1058040405,45	1043124112528739980000000,00	80035,59	867,15	39,09	21,08
05.02.2018	16:51:12	1062732088,16	457878867157079221000000,00	79477,34	870,84	39,14	21,08
05.02.2018	16:51:12	1062732088,16	1815858779667030470000000,00	79415,58	870,33	39,18	21,16
05.02.2018	16:51:12	1059378451,08	2709522383825851180000000,00	79824,18	869,08	39,04	21,16
