   Coefficients of polinom: T=K1+K2*(1000.0/R)+...+K7*[(1000.0/R)]**6+... 
__________________________________________________________________________

K1 = 17.606881521409377500
K2 = -224.082749802619219000
K3 = 1283.565341476351020000
K4 = -3453.405827529728410000
K5 = 4966.511680647730830000
K6 = -3315.074695166200400000
K7 = 1044.890065586194400000
__________________________

Диск 97/K-228-19
 
Measured   R,Ohm 4030.688 3578.853 3194.614 2933.203 2745.915 2598.771 
Measured   T,K      4.221    5.009    6.013    7.011    7.994    8.988 
Calculated T,K      4.226    4.995    6.015    7.024    7.998    8.986 
Error     DT,mK     5.267  -13.744    1.961   12.537    4.097   -2.028 
__________________________________________________________________________

Measured   R,Ohm 2480.667 2301.843 2120.829 1996.154 1931.315 1812.687 
Measured   T,K      9.984   12.000   15.012   18.021   20.041   24.888 
Calculated T,K      9.980   11.990   15.007   18.027   20.049   24.892 
Error     DT,mK    -3.786  -10.110   -4.838    6.290    7.945    3.684 
__________________________________________________________________________

Measured   R,Ohm 1722.228 1364.114 1013.345 
Measured   T,K     29.986   77.290  300.246 
Calculated T,K     29.978   77.290  300.246 
Error     DT,mK    -7.688    0.423   -0.010 
__________________________________________________________________________

    R,Ohm   T,K      R,Ohm   T,K      R,Ohm   T,K      R,Ohm   T,K     

  4035.00   4.221    3935.00   4.360    3835.00   4.515    3735.00   4.687
  4030.00   4.227    3930.00   4.367    3830.00   4.523    3730.00   4.697
  4025.00   4.234    3925.00   4.375    3825.00   4.532    3725.00   4.706
  4020.00   4.241    3920.00   4.382    3820.00   4.540    3720.00   4.715
  4015.00   4.247    3915.00   4.390    3815.00   4.548    3715.00   4.724
  4010.00   4.254    3910.00   4.397    3810.00   4.557    3710.00   4.733
  4005.00   4.261    3905.00   4.405    3805.00   4.565    3705.00   4.743
  4000.00   4.268    3900.00   4.413    3800.00   4.573    3700.00   4.752
  3995.00   4.275    3895.00   4.420    3795.00   4.582    3695.00   4.762
  3990.00   4.282    3890.00   4.428    3790.00   4.591    3690.00   4.771
  3985.00   4.288    3885.00   4.436    3785.00   4.599    3685.00   4.781
  3980.00   4.295    3880.00   4.443    3780.00   4.608    3680.00   4.790
  3975.00   4.303    3875.00   4.451    3775.00   4.616    3675.00   4.800
  3970.00   4.310    3870.00   4.459    3770.00   4.625    3670.00   4.809
  3965.00   4.317    3865.00   4.467    3765.00   4.634    3665.00   4.819
  3960.00   4.324    3860.00   4.475    3760.00   4.643    3660.00   4.829
  3955.00   4.331    3855.00   4.483    3755.00   4.652    3655.00   4.839
  3950.00   4.338    3850.00   4.491    3750.00   4.660    3650.00   4.849
